Node1,Sign,Node2,Weight
LEF1,1,MYC,0.375
MAPK3,-1,ARRB1,1
MAPK3,1,BAZ1B,1
MAPK3,1,CAD,1
MAPK3,1,CAPN2,1
MAPK3,1,EP300,0.25
MAPK3,1,HIF1A,1
MAPK3,1,MYC,0.375
MAPK8,-1,AIMP1,1
MAPK8,1,MAPK8IP1,0.375
MAPK8,1,PKMYT1,0.25
MAPK8,1,SRC,1
MAPK8,1,STAT1,1
MAPK8IP1,1,RASGRF1,0.375
MEF2D,1,DES,1
MEF2D,1,MYH10,1
Metab__Butanoic acid_c,-1,CDK2,1
Metab__Butanoic acid_c,1,CASP3,1
Metab__Linoleic acid_c,1,CD36,1
Metab__Linoleic acid_c,1,HMGCS2,1
Metab__Histamine_c,1,MAPK3,1
MMP7,-1,DCN,1
MYB,1,CTSG,0.125
MYC,1,CAD,0.375
MYC,1,CDK4,0.375
MYC,1,DDX18,0.375
MYC,1,HNRNPA1,0.375
MYC,1,HSPD1,0.375
MYC,1,NOP56,0.375
MYC,1,RCC1,0.375
MYC,1,RPL10,0.375
MYC,1,RPL23,0.375
MYC,1,SHMT2,0.375
MYD88,1,IRAK1,0.75
PARP1,1,HIF1A,1
PIAS1,-1,FHL1,1
PIN1,-1,CDK1,0.75
PKMYT1,-1,CDK1,0.25
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,-1,HNF4A,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,CHKA,1
PRKACA,-1,PIN1,0.75
PRKACA,-1,PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1
PRKACA,-1,SPTBN1,1
PRKACA,1,CSNK1A1L,0.75
PRKACA,1,HNRNPK,1
PRKACA,1,STK11,1
PRKACA,1,TTF2,1
PRKCA,-1,GFPT1,1
PRKCA,-1,GSK3B,1
PRKCA,-1,HNRNPA1,1
PRKCA,1,CSPG4,1
PRKCA,1,GRM5,1
PRKCA,1,TLN1,1
PRKCQ,1,GRM5,1
PRKCQ,1,MAPK8,1
PRKCQ,1,RDX,1
PRKD1,1,ARFIP1,1
PRKDC,-1,EIF2AK4,1
PRKDC,1,ABL1,1
PRKDC,1,CHEK2,0.625
PRKDC,1,USF1,1
PSIP1,1,ADH4,1
RASGRF1,1,RRAS2,1
RCC1,1,NUP98,1
RUNX1,1,ELANE,0.125
RUVBL1,1,DKC1,1
SOCS1,-1,IRAK1,0.25
SRC,-1,HNF4A,1
SRC,-1,HNRNPK,1
SRC,1,ABL2,1
SRC,1,CAV1,1
SRC,1,CDH5,1
SRC,1,FERMT2,1
SRC,1,SPTAN1,1
SRC,1,STAT1,1
STAT1,-1,HIF1A,1
STAT1,-1,MYC,0.375
STAT1,-1,RPS24,1
STAT1,1,MYD88,0.75
STK11,1,GSK3B,1
STK11,1,HDLBP,1
TCF7L2,1,GLI2,0.25
TCF7L2,1,MMP7,0.25
TGFB1,-1,COL2A1,0.875
TGFB1,1,TGFBR2,0.875
TGFBR2,1,RUVBL1,1
TTF2,1,CDC5L,1
USF1,1,P4HA1,1
USF1,1,SERBP1,1
USF1,1,TGFB1,0.875
