Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
CHUK,,1,0,0,0,0,0,NA
CNBP,,1,0,0,0,0,0,NA
COP1,,1,0,0,0,0,0,NA
COPS5,,1,0,0,0,0,0,-0.0761584171984415
CREB1,,1,0,0,0,0,0,2.70344733397585
CREB3L1,,1,0,0,0,0,0,NA
CREBBP,,1,0,0,0,0,0,NA
CSNK1A1,,1,0,0,0,0,0,3.0303876827404
CSNK1D,,1,0,0,0,0,0,NA
CSNK1G1,,1,0,0,0,0,0,NA
CSNK1G2,,1,0,0,0,0,0,NA
CSNK2A1,,1,0,0,0,0,0,2.17785554892521
CSNK2B,,1,0,0,0,0,0,NA
CTCF,,0,1,0,1,0,1,1.22258078832889
CTNNB1,,1,0,0,0,0,0,-1.5246007345689
DAB2IP,,1,0,0,0,0,0,NA
DAPK1,,1,0,0,0,0,0,NA
DAPK3,,1,0,0,0,0,0,1.18625808008537
DAXX,,1,0,0,0,0,0,NA
DDC,,1,0,0,0,0,0,NA
DDX5,,1,0,0,0,0,0,5.02301878563003
DSCAML1,,1,0,0,0,0,0,NA
DVL1,,1,0,0,0,0,0,NA
DVL3,,1,0,0,0,0,0,NA
DYRK2,,1,0,0,0,0,0,NA
E2F1,,1,0,0,0,0,0,NA
E2F2,,1,0,0,0,0,0,NA
E2F3,,1,0,0,0,0,0,NA
E2F4,,1,0,0,0,0,0,NA
E2F5,,1,0,0,0,0,0,NA
E2F7,,1,0,0,0,0,0,NA
E4F1,,1,0,0,0,0,0,NA
EGF,,1,0,0,0,0,0,NA
EGFR,,1,0,0,0,0,0,1.50286400170077
EGLN1,,1,0,0,0,0,0,1.08899174234945
EGLN2,,1,0,0,0,0,0,NA
EGLN3,,1,0,0,0,0,0,1.08899174234945
EGR1,,1,0,0,0,0,0,NA
EGR2,,1,0,0,0,0,0,NA
EIF2AK2,,1,0,0,0,0,0,2.13147778845915
ELAVL1,,1,0,0,0,0,0,4.59326128047522
ENO1,,1,0,0,0,0,0,2.44897293531154
Enzyme1014__LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHB_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHC_reverse,,1,0,0,0,0,0,NA
Enzyme1017__ME2,,1,0,0,0,0,0,NA
Enzyme1018__ME2,,1,0,0,0,0,0,NA
Enzyme1018__ME3,,1,0,0,0,0,0,NA
Enzyme10316__ACOX1,,1,0,0,0,0,0,NA
Enzyme10354__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme10355__ACADM_ECHS1,,1,0,0,0,0,0,NA
Enzyme10357__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10359__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme10362__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10364__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10365__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10371__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A1,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A2,,1,0,0,0,0,0,NA
Enzyme1246__PRODH,,1,0,0,0,0,0,NA
Enzyme125000002__SLC38A2,,0,0,1,-1,0,-1,NA
Enzyme131__ADH1A,,1,0,0,0,0,0,NA
Enzyme131__ADH1B,,1,0,0,0,0,0,NA
Enzyme131__ADH4,,1,0,0,0,0,0,NA
Enzyme133__AKR1A1,,1,0,0,0,0,0,NA
Enzyme134400002__SLC1A4,,1,0,0,0,0,0,NA
Enzyme136__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme136__ALDH1B1,,1,0,0,0,0,0,NA
Enzyme136__ALDH3A1,,1,0,0,0,0,0,NA
Enzyme136__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme136__ALDH3B1,,1,0,0,0,0,0,NA
Enzyme136__ALDH3B2,,1,0,0,0,0,0,NA
Enzyme136__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme1397__SDHA_SDHD_SDHC_SDHB,,1,0,0,0,0,0,NA
Enzyme1397__SDHA_SDHD_SDHC_SDHB_reverse,,1,0,0,0,0,0,NA
Enzyme1553__PKLR,,1,0,0,0,0,0,NA
Enzyme166900002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme167000002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme1671__SLC25A10_TRANSPORTER1,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme1671__SLC25A10_TRANSPORTER4_reverse,,1,0,0,0,0,0,NA
Enzyme167200002__SLC25A10,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme168800002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme220600002__SLC25A1,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme220800003__SLC25A1,,1,0,0,0,0,0,NA
Enzyme2327__ACOX1,,1,0,0,0,0,0,NA
Enzyme2346__PKM,,1,0,0,0,0,0,NA
Enzyme2551__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2557__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2558__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2560__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2561__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2568__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2571__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2583__ACADVL,,1,0,0,0,0,0,NA
Enzyme2595__ACADM_ECHS1,,1,0,0,0,0,0,NA
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme2598__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme2607__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme2608__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme2611__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme2616__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2619__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2621__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2627__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2629__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2630__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2636__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2637__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2648__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2659__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2672__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme2692__ACADVL,,1,0,0,0,0,0,NA
Enzyme2741__ACADVL,,1,0,0,0,0,0,NA
Enzyme30600003__SLC1A4,,1,0,0,0,0,0,NA
Enzyme31000002__SLC1A4,,1,0,0,0,0,0,NA
Enzyme3631__ANPEP,,1,0,0,0,0,0,NA
Enzyme3787__orphanReacNH4t,,1,0,0,0,0,0,NA
Enzyme3806__ALDH1A1,,1,0,0,0,0,0,NA
Enzyme3806__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme3806__ALDH1A3,,1,0,0,0,0,0,NA
Enzyme3806__ALDH1B1,,1,0,0,0,0,0,NA
Enzyme3806__ALDH3A1,,1,0,0,0,0,0,NA
Enzyme3806__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme3806__ALDH3B1,,1,0,0,0,0,0,NA
Enzyme3806__ALDH3B2,,1,0,0,0,0,0,NA
Enzyme3806__ALDH7A1,,1,0,0,0,0,0,NA
Enzyme3806__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme3833__PKLR,,1,0,0,0,0,0,NA
Enzyme3833__PKM,,1,0,0,0,0,0,NA
Enzyme3860__ALDH1A1,,1,0,0,0,0,0,NA
Enzyme3860__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme3860__ALDH1A3,,0,0,1,-1,0,-1,NA
Enzyme3860__ALDH3A1,,1,0,0,0,0,0,NA
Enzyme3860__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme3860__ALDH3B1,,1,0,0,0,0,0,NA
Enzyme3860__ALDH3B2,,1,0,0,0,0,0,NA
Enzyme3860__ALDH7A1,,1,0,0,0,0,0,NA
Enzyme3860__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme4352__ACHE,,1,0,0,0,0,0,NA
Enzyme4465__CYP17A1,,1,0,0,0,0,0,NA
Enzyme4600__ACADM,,1,0,0,0,0,0,NA
Enzyme4600__ACADVL,,1,0,0,0,0,0,NA
Enzyme4611__ACADM,,1,0,0,0,0,0,NA
Enzyme4611__ACADVL,,1,0,0,0,0,0,NA
Enzyme4612__ACADM,,1,0,0,0,0,0,NA
Enzyme4613__ACADM,,1,0,0,0,0,0,NA
Enzyme4613__ACADVL,,1,0,0,0,0,0,NA
Enzyme4617__ACADM,,1,0,0,0,0,0,NA
Enzyme4617__ACADVL,,1,0,0,0,0,0,NA
Enzyme4626__ACADM,,1,0,0,0,0,0,NA
Enzyme4634__ACADM,,1,0,0,0,0,0,NA
Enzyme4634__ACADVL,,1,0,0,0,0,0,NA
Enzyme4640__ACADM,,1,0,0,0,0,0,NA
Enzyme4640__ACADVL,,1,0,0,0,0,0,NA
Enzyme4646__ACADM,,1,0,0,0,0,0,NA
Enzyme4646__ACADVL,,1,0,0,0,0,0,NA
Enzyme4647__ACADM,,1,0,0,0,0,0,NA
Enzyme4647__ACADVL,,1,0,0,0,0,0,NA
Enzyme4649__ACADM,,1,0,0,0,0,0,NA
Enzyme4649__ACADVL,,1,0,0,0,0,0,NA
Enzyme4653__ACADM,,1,0,0,0,0,0,NA
Enzyme4653__ACADVL,,1,0,0,0,0,0,NA
Enzyme4687__ACADM,,1,0,0,0,0,0,NA
Enzyme4687__ACADVL,,1,0,0,0,0,0,NA
Enzyme4741__FH,,1,0,0,0,0,0,NA
Enzyme486200002__SLC6A9,,1,0,0,0,0,0,NA
Enzyme5547__ACADM,,1,0,0,0,0,0,NA
Enzyme5557__ADA,,1,0,0,0,0,0,NA
Enzyme5594__ADH1A,,1,0,0,0,0,0,NA
Enzyme5594__ADH1B,,1,0,0,0,0,0,NA
Enzyme5594__ADH4,,1,0,0,0,0,0,NA
Enzyme5596__ADH1B_ADH1C,,1,0,0,0,0,0,NA
Enzyme576000002__SLC38A2,,0,0,1,-1,0,-1,NA
Enzyme5761__GOT1,,1,0,0,0,0,0,NA
Enzyme5761__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme576200002__SLC1A4,,1,0,0,0,0,0,NA
Enzyme5783__ADA,,1,0,0,0,0,0,NA
Enzyme6088__ACADM,,1,0,0,0,0,0,NA
Enzyme6106__ACADM,,1,0,0,0,0,0,NA
Enzyme6109__ACADM,,1,0,0,0,0,0,NA
Enzyme6112__ACADM,,1,0,0,0,0,0,NA
Enzyme617500001__SLC25A1,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme618100003__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618600002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme6197__ACADM,,1,0,0,0,0,0,NA
Enzyme6198__ACADM,,1,0,0,0,0,0,NA
Enzyme6222__ACOX1,,1,0,0,0,0,0,NA
Enzyme6254__PLD2,,1,0,0,0,0,0,NA
Enzyme6396__ACADM,,1,0,0,0,0,0,NA
Enzyme6396__ACOX1,,1,0,0,0,0,0,NA
Enzyme6405__ACADM,,1,0,0,0,0,0,NA
Enzyme6409__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6508__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6516__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme6517__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6526__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6528__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme6544__ACADVL,,1,0,0,0,0,0,NA
Enzyme6561__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6562__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme6576__ACADM,,1,0,0,0,0,0,NA
Enzyme6582__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme669__ACADM,,1,0,0,0,0,0,NA
Enzyme671__ACADM,,1,0,0,0,0,0,NA
Enzyme72__orphanReacACALDtx,,1,0,0,0,0,0,NA
Enzyme7338__LDHB_LDHA,,1,0,0,0,0,0,NA
Enzyme7338__LDHB_LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme7346__ODC1,,1,0,0,0,0,0,NA
Enzyme73600001__SLC25A10,,1,0,0,0,0,0,NA
Enzyme73700002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme7548__SHMT1_reverse,,1,0,0,0,0,0,NA
Enzyme757700002__BSG,,1,0,0,0,0,0,NA
Enzyme7646__ADH1A,,1,0,0,0,0,0,NA
Enzyme7646__ADH1B,,1,0,0,0,0,0,NA
Enzyme7646__ADH1C,,1,0,0,0,0,0,NA
Enzyme7646__ADH4,,1,0,0,0,0,0,NA
Enzyme7646__ADH5,,1,0,0,0,0,0,NA
Enzyme7646__ADH6,,1,0,0,0,0,0,NA
Enzyme7646__ADH7,,1,0,0,0,0,0,NA
Enzyme7646__ADHFE1,,1,0,0,0,0,0,NA
Enzyme7646__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme7646__ZADH2,,1,0,0,0,0,0,NA
Enzyme7681__GNPDA1,,1,0,0,0,0,0,NA
Enzyme7681__GNPDA2,,1,0,0,0,0,0,NA
Enzyme8039__ACADM,,1,0,0,0,0,0,NA
Enzyme8039__ACADVL,,1,0,0,0,0,0,NA
Enzyme8044__ACADM,,1,0,0,0,0,0,NA
Enzyme8044__ACADVL,,1,0,0,0,0,0,NA
Enzyme8125__ACADM,,1,0,0,0,0,0,NA
Enzyme8284__GRHPR,,1,0,0,0,0,0,NA
Enzyme8349__ACADM,,1,0,0,0,0,0,NA
Enzyme8349__ACADVL,,1,0,0,0,0,0,NA
Enzyme8350__ACADM,,1,0,0,0,0,0,NA
Enzyme8350__ACADVL,,1,0,0,0,0,0,NA
Enzyme8351__ACADM,,1,0,0,0,0,0,NA
Enzyme8357__ACADM,,1,0,0,0,0,0,NA
Enzyme8357__ACADVL,,1,0,0,0,0,0,NA
Enzyme8361__ACADM,,1,0,0,0,0,0,NA
Enzyme8361__ACADVL,,1,0,0,0,0,0,NA
Enzyme8363__ACADM,,1,0,0,0,0,0,NA
Enzyme8363__ACADVL,,1,0,0,0,0,0,NA
Enzyme8366__ACADM,,1,0,0,0,0,0,NA
Enzyme8369__ACADM,,1,0,0,0,0,0,NA
Enzyme8385__ACADM,,1,0,0,0,0,0,NA
Enzyme8385__ACADVL,,1,0,0,0,0,0,NA
Enzyme8417__THRA,,1,0,0,0,0,0,NA
Enzyme8423__P4HA1,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme8423__P4HA2,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme8424__P4HA1,,1,0,0,0,0,0,NA
Enzyme8424__P4HA2,,1,0,0,0,0,0,NA
Enzyme8947__FH_reverse,,1,0,0,0,0,0,NA
Enzyme894800002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme894900001__SLC25A10,,1,0,0,0,0,0,NA
Enzyme895__DDC,,1,0,0,0,0,0,NA
Enzyme89600002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme91__ACNML,,1,0,0,0,0,0,NA
Enzyme9124__SLC22A2,,0,1,0,1,0,1,NA
Enzyme9124__SLC22A2_reverse,,1,0,0,0,0,0,NA
Enzyme9172__LDHA,,1,0,0,0,0,0,NA
Enzyme9172__LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme9172__LDHB,,1,0,0,0,0,0,NA
Enzyme9172__LDHB_reverse,,1,0,0,0,0,0,NA
Enzyme9181__CYB5D1,,1,0,0,0,0,0,NA
Enzyme918200002__SLC16A1,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme92__ACADM,,1,0,0,0,0,0,NA
Enzyme9217__ME1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A2,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A3,,1,0,0,0,0,0,NA
Enzyme927600001__SLC24A1,,1,0,0,0,0,0,NA
Enzyme927600001__SLC24A2,,1,0,0,0,0,0,NA
Enzyme9293__RHAG_reverse,,1,0,0,0,0,0,NA
Enzyme9293__RHBG_reverse,,1,0,0,0,0,0,NA
Enzyme94__ACADM,,1,0,0,0,0,0,NA
Enzyme9432__EPX,,1,0,0,0,0,0,NA
Enzyme9432__PRDX6,,1,0,0,0,0,0,NA
Enzyme9510__SARDH,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A4,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A6,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A7,,1,0,0,0,0,0,NA
Enzyme951500003__SLC1A4,,1,0,0,0,0,0,NA
Enzyme951600003__SLC1A4,,1,0,0,0,0,0,NA
Enzyme952400002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme955900002__SLC25A10,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme963__ALDH1A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH1A2,,1,0,0,0,0,0,NA
Enzyme963__ALDH1A3,,0,0,1,-1,0,-1,NA
Enzyme963__ALDH3A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH3A2,,1,0,0,0,0,0,NA
Enzyme963__ALDH3B1,,1,0,0,0,0,0,NA
Enzyme963__ALDH3B2,,1,0,0,0,0,0,NA
Enzyme963__ALDH7A1,,1,0,0,0,0,0,NA
Enzyme963__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme9681__ALR,,1,0,0,0,0,0,NA
Enzyme9688__PKLR,,1,0,0,0,0,0,NA
Enzyme9690__PKLR,,1,0,0,0,0,0,NA
Enzyme9698__CTH_reverse,,1,0,0,0,0,0,NA
Enzyme9701__CBS,,1,0,0,0,0,0,NA
Enzyme9707__PKLR,,1,0,0,0,0,0,NA
Enzyme9729__PKLR,,1,0,0,0,0,0,NA
Enzyme9745__SDHA_SDHB_SDHC_SDHD,,1,0,0,0,0,0,NA
Enzyme981__AQP9,,0.5,0,0.5,-0.5,0,-0.5,NA
Enzyme9813__SLC25A10_TRANSPORTER1,,0.8333333333333335,0,0.16666666666666663,-0.16666666666666663,0,-0.16666666666666663,NA
Enzyme9813__SLC25A10_TRANSPORTER3_reverse,,1,0,0,0,0,0,NA
Enzyme9813__SLC25A10_TRANSPORTER4_reverse,,1,0,0,0,0,0,NA
EP300,,1,0,0,0,0,0,NA
ERCC6,,1,0,0,0,0,0,NA
ERF,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETS2,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
EZH2,,1,0,0,0,0,0,NA
FBP1,,1,0,0,0,0,0,-2.45909289544083
FBXW7,,1,0,0,0,0,0,NA
FER,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF2,,1,0,0,0,0,0,-1.54473962298106
FGF21,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FH,,1,0,0,0,0,0,1.33070394240356
FHL2,,1,0,0,0,0,0,4.04638130810876
FKBP4,,1,0,0,0,0,0,4.33633799915472
FOS,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXM1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FUBP1,,1,0,0,0,0,0,3.21023956534926
FYN,,1,0,0,0,0,0,NA
GAK,,1,0,0,0,0,0,2.71607374680227
gam6p_c,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,2.82581721783448
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,1,0,0,0,0,0,NA
GFI1,,1,0,0,0,0,0,NA
GMPS,,1,0,0,0,0,0,4.31773321046816
GNL3,,1,0,0,0,0,0,0.799404557913705
GOT1,,1,0,0,0,0,0,2.98838434402572
GRB14,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,1.02263804063089
GRK5,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,0.275133200052776
GSK3B,,1,0,0,0,0,0,-0.844975239220706
GSN,,1,0,0,0,0,0,-2.57771039232058
HADHB,,1,0,0,0,0,0,-1.70582477277154
HBP1,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,4.78116336736195
HDAC2,,1,0,0,0,0,0,3.16266022375718
HDAC3,,1,0,0,0,0,0,3.16266022375718
HDAC8,,1,0,0,0,0,0,NA
HDLBP,P,0,1,0,1,1,1,8.44014763538362
HECTD4,,1,0,0,0,0,0,NA
HIF1A,,1,0,0,0,0,0,NA
HIPK2,,1,0,0,0,0,0,NA
HMGB1,,1,0,0,0,0,0,1.66907891686383
HNF1A,,1,0,0,0,0,0,NA
HNF4A,,1,0,0,0,0,0,NA
HNRNPK,P,0,1,0,1,1,1,7.47954516443487
HNRNPUL1,,1,0,0,0,0,0,4.35180432501027
hsa_miR_155_,,1,0,0,0,0,0,NA
hsa_miR_155_5p,,1,0,0,0,0,0,NA
hsa_miR_29b,,1,0,0,0,0,0,NA
hsa_miR_29b_1_5p,,1,0,0,0,0,0,NA
hsa_miR_29b_2_,,1,0,0,0,0,0,NA
HSP90AA1,,1,0,0,0,0,0,3.12159578665293
HSP90AB1,,1,0,0,0,0,0,4.82010918560368
HSP90B1,,1,0,0,0,0,0,4.59897281321154
HSPA1A,,1,0,0,0,0,0,1.64864635572946
HSPB1,,1,0,0,0,0,0,0.550339715862048
HUWE1,,1,0,0,0,0,0,1.3653597571873
IFI16,,1,0,0,0,0,0,4.95102971264295
INS,,1,0,0,0,0,0,NA
INSR,,1,0,0,0,0,0,NA
IRS1,,1,0,0,0,0,0,NA
JAK2,,1,0,0,0,0,0,NA
JUN,,1,0,0,0,0,0,NA
KAT2A,,1,0,0,0,0,0,NA
KAT2B,,1,0,0,0,0,0,NA
KAT5,,1,0,0,0,0,0,NA
KAT6A,,1,0,0,0,0,0,NA
KAT8,,1,0,0,0,0,0,NA
KDM1A,,1,0,0,0,0,0,2.81281193279568
KDM4C,,1,0,0,0,0,0,NA
KMT5A,,1,0,0,0,0,0,NA
KRT1,,1,0,0,0,0,0,NA
LDHA,,1,0,0,0,0,0,5.38635455679895
LDHB,,1,0,0,0,0,0,1.30407747050813
LDHC,,1,0,0,0,0,0,NA
LEF1,,1,0,0,0,0,0,NA
LMO2,,1,0,0,0,0,0,NA
LTC4S,,1,0,0,0,0,0,NA
MAF,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,1.4504973445815
MAP3K11,,1,0,0,0,0,0,NA
MAPK1,,1,0,0,0,0,0,-3.01859744918126
MAPK10,,1,0,0,0,0,0,0.22618383144404
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
