Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
CDH5,P,0,0,1,-1,1,-1,-6.60348542395114
CDK1,,1,0,0,0,0,0,NA
CDK2,,1,0,0,0,0,0,NA
CDK2AP1,,1,0,0,0,0,0,NA
CDK3,,1,0,0,0,0,0,NA
CDK4,,1,0,0,0,0,0,NA
CDK5,,1,0,0,0,0,0,2.63592148492415
CDK5_CDK5R1,,1,0,0,0,0,0,NA
CDK6,,1,0,0,0,0,0,NA
CDK7,,1,0,0,0,0,0,NA
CDK8,,1,0,0,0,0,0,NA
CDK9,,1,0,0,0,0,0,NA
CDKN1A,,1,0,0,0,0,0,NA
CDKN1B,,1,0,0,0,0,0,NA
CDKN1C,,1,0,0,0,0,0,NA
CDKN2A,,1,0,0,0,0,0,NA
CDKN2AIP,,1,0,0,0,0,0,2.10951714976547
CDKN2B,,1,0,0,0,0,0,NA
CDKN2C,,1,0,0,0,0,0,NA
CDKN2D,,1,0,0,0,0,0,NA
CDON,,1,0,0,0,0,0,NA
CDR2,,1,0,0,0,0,0,NA
CDS1,,1,0,0,0,0,0,NA
CDX1,,1,0,0,0,0,0,NA
CDX2,,1,0,0,0,0,0,NA
CE0785_m,,1,0,0,0,0,0,NA
CE0849_m,,1,0,0,0,0,0,NA
CE4798_m,,1,0,0,0,0,0,NA
CE4808_m,,1,0,0,0,0,0,NA
CEBPA,,1,0,0,0,0,0,NA
CEBPB,,1,0,0,0,0,0,NA
CEBPE,,1,0,0,0,0,0,NA
CEP192,,1,0,0,0,0,0,NA
CEP76,,1,0,0,0,0,0,NA
CFLAR,,1,0,0,0,0,0,NA
CHD2,,1,0,0,0,0,0,NA
CHEK1,,1,0,0,0,0,0,NA
CHEK2,,1,0,0,0,0,0,NA
CHKA,,1,0,0,0,0,0,NA
CHRNA7,,1,0,0,0,0,0,NA
CHRNA9,,1,0,0,0,0,0,NA
CHUK,,1,0,0,0,0,0,NA
CHUK_IKBKB_IKBKG,,1,0,0,0,0,0,NA
CISD2,,1,0,0,0,0,0,3.62244511721609
CITED1,,1,0,0,0,0,0,NA
CLK1,,1,0,0,0,0,0,NA
CLK2,,1,0,0,0,0,0,NA
CLK3,,1,0,0,0,0,0,NA
CNBP,,1,0,0,0,0,0,NA
COP1,,1,0,0,0,0,0,NA
COPS5,,1,0,0,0,0,0,-0.0761584171984415
COPS6,,1,0,0,0,0,0,-0.563260392946776
CPT1A,,1,0,0,0,0,0,-0.580987253537268
CPT1B,,0.875,0.125,0,0.125,0,0.125,NA
CRADD,,1,0,0,0,0,0,NA
CREB1,,1,0,0,0,0,0,2.70344733397585
CREB3,,1,0,0,0,0,0,NA
CREB3L1,,1,0,0,0,0,0,NA
CREB5,,1,0,0,0,0,0,NA
CREBBP,,1,0,0,0,0,0,NA
CREBBP_EP300,,1,0,0,0,0,0,NA
CREBBP_EP300_KAT2B,,1,0,0,0,0,0,NA
CREM,,1,0,0,0,0,0,NA
CRK,,1,0,0,0,0,0,-2.35160104418193
CRKL,,1,0,0,0,0,0,0.214407121212878
CRLF2,,1,0,0,0,0,0,NA
CRP,,1,0,0,0,0,0,-0.770870782100775
CRTC2,,1,0,0,0,0,0,NA
CRYAA,,1,0,0,0,0,0,NA
CRYAB,,1,0,0,0,0,0,-5.46883978502262
CSDE1,,1,0,0,0,0,0,3.1646849355926
CSF1,,1,0,0,0,0,0,NA
CSF1R,,1,0,0,0,0,0,NA
CSF2,,1,0,0,0,0,0,NA
CSF2RA,,1,0,0,0,0,0,NA
CSF3R,,1,0,0,0,0,0,NA
CSK,,1,0,0,0,0,0,-0.291600161479388
CSNK1A1,,1,0,0,0,0,0,3.0303876827404
CSNK1A1L,,1,0,0,0,0,0,NA
CSNK1D,,1,0,0,0,0,0,NA
CSNK1G1,,1,0,0,0,0,0,NA
CSNK1G2,,1,0,0,0,0,0,NA
CSNK2A1,,1,0,0,0,0,0,2.17785554892521
CSNK2B,,1,0,0,0,0,0,NA
CTBP1,,1,0,0,0,0,0,3.55955917647892
CTBP2,,1,0,0,0,0,0,0.170157788786994
CTCF,,0.796875,0.203125,0,0.203125,0,0.203125,1.22258078832889
CTDSP1,,1,0,0,0,0,0,-0.231333292493014
CTNNA1,,1,0,0,0,0,0,0.91580020390829
CTNNA3,,1,0,0,0,0,0,0.91580020390829
CTNNB1,,1,0,0,0,0,0,-1.5246007345689
CTNNBIP1,,1,0,0,0,0,0,NA
CUL1,,1,0,0,0,0,0,3.9645931967309
CXCL1,,1,0,0,0,0,0,NA
CXCR4,,1,0,0,0,0,0,NA
CYP17A1,,1,0,0,0,0,0,NA
cysaspphe_c,,1,0,0,0,0,0,NA
DAB1,,1,0,0,0,0,0,NA
DAB2,,1,0,0,0,0,0,-2.97122361963944
DAB2IP,,1,0,0,0,0,0,NA
DAG1,,1,0,0,0,0,0,-3.85825525580417
DAPK1,,1,0,0,0,0,0,NA
DAPK3,,1,0,0,0,0,0,1.18625808008537
DAXX,,0.90625,0,0.09375,-0.09375,0,-0.09375,NA
DAXX_MAP3K5,,1,0,0,0,0,0,NA
DBF4,,1,0,0,0,0,0,NA
DBI,,1,0,0,0,0,0,-1.53221057050836
DCN,P,0,0,1,-1,1,-1,-7.59170283165389
DCTN6,,1,0,0,0,0,0,NA
dd5ecoa_m,,1,0,0,0,0,0,NA
DDB1,,1,0,0,0,0,0,1.18743373499353
DDC,,0.078125,0.921875,0,0.921875,0,0.921875,NA
ddeccrn_c,,1,0,0,0,0,0,NA
DDIT3,,1,0,0,0,0,0,NA
DDR2,,1,0,0,0,0,0,NA
DDX17,,1,0,0,0,0,0,4.96123238396741
DDX21,P,0,1,0,1,1,1,6.95670590229891
DDX5,,1,0,0,0,0,0,5.02301878563003
dece4coa_m,,1,0,0,0,0,0,NA
DEF6,,1,0,0,0,0,0,1.25395419715872
DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR,,1,0,0,0,0,0,NA
DHX9,,1,0,0,0,0,0,5.15106184271641
DLD,,1,0,0,0,0,0,0.56679511690343
DLG1,,1,0,0,0,0,0,5.88845525381628
DLK1,,1,0,0,0,0,0,NA
DLL1,,1,0,0,0,0,0,NA
DLL3,,1,0,0,0,0,0,NA
DLL4,,1,0,0,0,0,0,NA
DLX2,,1,0,0,0,0,0,NA
DLX5,,1,0,0,0,0,0,NA
DNAJA3,,1,0,0,0,0,0,3.60293097500147
DNAJB1,,1,0,0,0,0,0,4.07813251676509
DNAJC3,,1,0,0,0,0,0,2.99793685593844
DNMT1,,1,0,0,0,0,0,1.81981115331581
DNMT3A,,1,0,0,0,0,0,NA
DNMT3B,,1,0,0,0,0,0,NA
DOCK7,,1,0,0,0,0,0,2.70343224995549
DOK4,,1,0,0,0,0,0,NA
DSCAM,,1,0,0,0,0,0,NA
DSCAML1,,1,0,0,0,0,0,NA
DTL,,1,0,0,0,0,0,NA
DTX1,,1,0,0,0,0,0,NA
DUSP1,,1,0,0,0,0,0,NA
DUSP16,,1,0,0,0,0,0,NA
DUSP2,,1,0,0,0,0,0,NA
DUSP3,,1,0,0,0,0,0,-0.392155100752704
DUSP4,,1,0,0,0,0,0,NA
DUSP5,,1,0,0,0,0,0,NA
DUSP6,,1,0,0,0,0,0,NA
DVL1,,1,0,0,0,0,0,NA
DVL2,,1,0,0,0,0,0,NA
DVL3,,1,0,0,0,0,0,NA
DYRK1B,,1,0,0,0,0,0,NA
DYRK2,,1,0,0,0,0,0,NA
E2F1,,1,0,0,0,0,0,NA
E2F2,,1,0,0,0,0,0,NA
E2F3,,1,0,0,0,0,0,NA
E2F4,,1,0,0,0,0,0,NA
E2F5,,1,0,0,0,0,0,NA
E2F6,,1,0,0,0,0,0,NA
E2F7,,1,0,0,0,0,0,NA
E4F1,,1,0,0,0,0,0,NA
ECT2,,1,0,0,0,0,0,NA
EDN1,,1,0,0,0,0,0,NA
EED,,1,0,0,0,0,0,NA
EGF,,1,0,0,0,0,0,NA
EGFR,,1,0,0,0,0,0,1.50286400170077
EGLN1,,1,0,0,0,0,0,1.08899174234945
EGLN2,,1,0,0,0,0,0,NA
EGLN3,,1,0,0,0,0,0,1.08899174234945
EGR1,,1,0,0,0,0,0,NA
EGR2,,1,0,0,0,0,0,NA
EIF2A,P,0,1,0,1,1,1,7.40873402818522
EIF2AK2,,1,0,0,0,0,0,2.13147778845915
EIF2AK3,,1,0,0,0,0,0,NA
EIF2S1,,1,0,0,0,0,0,3.25492657085597
EIF2S2,,1,0,0,0,0,0,0.910211947153003
EIF3F,,1,0,0,0,0,0,3.28463647112246
EIF4E,,1,0,0,0,0,0,2.21462190853309
EIF4G2,,1,0,0,0,0,0,2.36788872117645
eitetcoa_m,,1,0,0,0,0,0,NA
ELAVL1,,1,0,0,0,0,0,4.59326128047522
ELK1,,1,0,0,0,0,0,NA
ELK3,,1,0,0,0,0,0,NA
ELK4,,1,0,0,0,0,0,NA
ENO1,,1,0,0,0,0,0,2.44897293531154
ENPP1,,1,0,0,0,0,0,NA
Enzyme1000000002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1000200003__SLC7A6,,1,0,0,0,0,0,NA
Enzyme10007__SLC7A6_TRANSPORTER1,,1,0,0,0,0,0,NA
Enzyme1001200002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1001400002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1002100002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1002700003__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1003100002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1003400002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1003500003__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1003700002__SLC7A6,,1,0,0,0,0,0,NA
Enzyme1004900003__SLC7A6,,1,0,0,0,0,0,NA
Enzyme100800002__SLC25A10,,1,0,0,0,0,0,NA
Enzyme1011600001__SLC7A9,,1,0,0,0,0,0,NA
Enzyme1012000002__SLC7A9,,1,0,0,0,0,0,NA
Enzyme10131__SLC7A9_TRANSPORTER1,,1,0,0,0,0,0,NA
Enzyme1013400002__SLC7A9,,1,0,0,0,0,0,NA
Enzyme1013700001__SLC7A9,,1,0,0,0,0,0,NA
Enzyme1014__LDHA,,1,0,0,0,0,0,NA
Enzyme1014__LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHAL6A,,1,0,0,0,0,0,NA
Enzyme1014__LDHAL6A_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHAL6B,,1,0,0,0,0,0,NA
Enzyme1014__LDHAL6B_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHB,,1,0,0,0,0,0,NA
Enzyme1014__LDHB_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHC,,1,0,0,0,0,0,NA
Enzyme1014__LDHC_reverse,,1,0,0,0,0,0,NA
Enzyme1014__NA_reverse,,1,0,0,0,0,0,NA
Enzyme1014__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme1014__UEVLD,,1,0,0,0,0,0,NA
Enzyme1014__UEVLD_reverse,,1,0,0,0,0,0,NA
Enzyme1014400001__SLC7A9,,1,0,0,0,0,0,NA
Enzyme1014700001__SLC7A9,,1,0,0,0,0,0,NA
Enzyme10148__SLC7A9_TRANSPORTER1,,1,0,0,0,0,0,NA
Enzyme1015__MPST,,1,0,0,0,0,0,NA
Enzyme10153__SLC16A1_TRANSPORTER3_reverse,,1,0,0,0,0,0,NA
Enzyme10156__SLC16A1_TRANSPORTER1,,1,0,0,0,0,0,NA
Enzyme1016100002__SLC16A1,,1,0,0,0,0,0,NA
Enzyme1016500002__SLC16A1,,1,0,0,0,0,0,NA
Enzyme1016700002__SLC16A1,,1,0,0,0,0,0,NA
Enzyme1017__ME2,,1,0,0,0,0,0,NA
Enzyme10171__SLC16A1_TRANSPORTER3_reverse,,1,0,0,0,0,0,NA
Enzyme1018__ME2,,1,0,0,0,0,0,NA
Enzyme1018__ME3,,1,0,0,0,0,0,NA
Enzyme1026__MTR,,1,0,0,0,0,0,NA
Enzyme1026500003__SLCO1A2,,1,0,0,0,0,0,NA
Enzyme10267__SLCO1A2_TRANSPORTER2,,1,0,0,0,0,0,NA
Enzyme1029__MGSA2,,1,0,0,0,0,0,NA
Enzyme103__AK5,,1,0,0,0,0,0,NA
Enzyme10307__RE1096C,,1,0,0,0,0,0,NA
Enzyme10316__ACADL_reverse,,1,0,0,0,0,0,NA
Enzyme10316__ACOX1,,1,0,0,0,0,0,NA
Enzyme10316__ACOX1_reverse,,1,0,0,0,0,0,NA
Enzyme10354__ACADM_ECHS1_HADH_ACAA2,,1,0,0,0,0,0,NA
Enzyme10355__ACADM_ECHS1,,1,0,0,0,0,0,NA
Enzyme10357__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10359__ACADVL_HADHA,,1,0,0,0,0,0,NA
Enzyme10362__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10364__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10365__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10366__HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10371__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme1039100003__SLC6A12,,0.125,0.875,0,0.875,0,0.875,NA
Enzyme1039700002__SLC28A3,,1,0,0,0,0,0,NA
Enzyme10472__ADSS1,,1,0,0,0,0,0,NA
Enzyme10472__ADSS2,,1,0,0,0,0,0,NA
Enzyme10508__PLD1,,1,0,0,0,0,0,NA
Enzyme10508__PLD2,,1,0,0,0,0,0,NA
Enzyme10509__ETHAAL,,1,0,0,0,0,0,NA
Enzyme10542__HYKK,,1,0,0,0,0,0,NA
Enzyme10543__GLS2,,1,0,0,0,0,0,NA
Enzyme10544__ENPP6,,1,0,0,0,0,0,NA
Enzyme109__SLC29A1_reverse,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A1,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A1_reverse,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A2,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A2_reverse,,1,0,0,0,0,0,NA
Enzyme1108__NOS1,,1,0,0,0,0,0,NA
Enzyme1108__NOS2,,1,0,0,0,0,0,NA
Enzyme1108__NOS3,,1,0,0,0,0,0,NA
Enzyme1108__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme1130__DBT_BCKDHB_BCKDHA_DLD,,1,0,0,0,0,0,NA
Enzyme114__ADSL,,1,0,0,0,0,0,NA
Enzyme1170__PLD1,,1,0,0,0,0,0,NA
Enzyme1170__PLD2,,1,0,0,0,0,0,NA
