Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
ARHGAP35,,1,0,0,0,0,0,NA
ARHGAP5,,1,0,0,0,0,0,NA
ARHGDIA,,1,0,0,0,0,0,0.5991834062613208
ARHGDIB,,1,0,0,0,0,0,1.3240985474134337
ARHGEF1,,1,0,0,0,0,0,-0.3096135280314574
ARHGEF11,,1,0,0,0,0,0,NA
ARHGEF12,,1,0,0,0,0,0,NA
ARHGEF15,,1,0,0,0,0,0,NA
ARHGEF2,,0,1,0,1,0,1,NA
ARHGEF25,,1,0,0,0,0,0,NA
ARHGEF28,,1,0,0,0,0,0,NA
ARHGEF4,,1,0,0,0,0,0,NA
ARHGEF5,,1,0,0,0,0,0,NA
ARHGEF6,,1,0,0,0,0,0,NA
ARHGEF7,,1,0,0,0,0,0,0.24496506938425192
ARHGEF7_GIT2,,1,0,0,0,0,0,NA
ARHGEF9,,1,0,0,0,0,0,NA
ARID3A,,1,0,0,0,0,0,NA
ARID4A,,1,0,0,0,0,0,NA
ARIH2,,1,0,0,0,0,0,NA
ARMC10,,1,0,0,0,0,0,NA
ARNT,,1,0,0,0,0,0,NA
ARNT_HIF1A,,1,0,0,0,0,0,NA
ARNTL,,1,0,0,0,0,0,NA
ARNTL_CLOCK,,1,0,0,0,0,0,NA
ARPC2,,1,0,0,0,0,0,0.6229991007824123
ARRB1,,1,0,0,0,0,0,-0.0727364751201996
ARRB2,,1,0,0,0,0,0,NA
ARVCF,,1,0,0,0,0,0,NA
ASAH1,,1,0,0,0,0,0,0.729720527538455
ASAP1,,1,0,0,0,0,0,NA
ASAP2,,1,0,0,0,0,0,NA
ASAP3,,1,0,0,0,0,0,NA
ASCL1,,1,0,0,0,0,0,NA
ASF1A,,1,0,0,0,0,0,NA
ASF1B,,1,0,0,0,0,0,NA
ASH2L_SETD1A_WDR5,,1,0,0,0,0,0,NA
aspalaarg_c,,1,0,0,0,0,0,NA
ASPN,,1,0,0,0,0,0,0.2817148776863257
ASXL1,,1,0,0,0,0,0,NA
ATAD5,,1,0,0,0,0,0,NA
ATF1,,1,0,0,0,0,0,NA
ATF2,,1,0,0,0,0,0,NA
ATF3,,1,0,0,0,0,0,NA
ATF4,,1,0,0,0,0,0,NA
ATF6,,1,0,0,0,0,0,NA
ATF6B,,1,0,0,0,0,0,NA
ATF7,,1,0,0,0,0,0,NA
ATG12_ATG16L1_ATG5,,1,0,0,0,0,0,NA
ATG13,,1,0,0,0,0,0,NA
ATG13_RB1CC1_ULK1,,1,0,0,0,0,0,NA
ATG14,,1,0,0,0,0,0,NA
ATG16L1,,1,0,0,0,0,0,NA
ATG3,,1,0,0,0,0,0,0.9759448783075918
ATG4D,,1,0,0,0,0,0,NA
ATG5,,1,0,0,0,0,0,NA
ATG7,,1,0,0,0,0,0,-0.09889828657630603
ATG9A,,1,0,0,0,0,0,NA
ATM,,1,0,0,0,0,0,NA
ATOH1,,1,0,0,0,0,0,NA
ATP13A1,M,1,0,0,0,1,0,1.535590248349497
ATP2A2,,1,0,0,0,0,0,0.15760870274494446
ATP2C1,,1,0,0,0,0,0,NA
ATP5PF,,1,0,0,0,0,0,NA
ATP6V1H,,1,0,0,0,0,0,0.67166188015571
ATP8A2,,1,0,0,0,0,0,NA
ATR,,1,0,0,0,0,0,NA
ATRIP,,1,0,0,0,0,0,NA
ATXN1,,1,0,0,0,0,0,NA
ATXN3,,1,0,0,0,0,0,NA
AURKA,,1,0,0,0,0,0,NA
AURKB,,1,0,0,0,0,0,NA
AVEN,,1,0,0,0,0,0,NA
AVP,,1,0,0,0,0,0,NA
AVPR1A,,1,0,0,0,0,0,NA
AVPR1B,,1,0,0,0,0,0,NA
AVPR2,,1,0,0,0,0,0,NA
AXIN1,,1,0,0,0,0,0,NA
AXIN2,,1,0,0,0,0,0,NA
AXL,,1,0,0,0,0,0,NA
AZI2_TANK_TBKBP1,,1,0,0,0,0,0,NA
B2M,,1,0,0,0,0,0,NA
BACE1,,1,0,0,0,0,0,NA
BAD,,1,0,0,0,0,0,NA
BAG1,,1,0,0,0,0,0,NA
BAG2,,1,0,0,0,0,0,NA
BAG3,,1,0,0,0,0,0,NA
BAG4,,1,0,0,0,0,0,NA
BAIAP2,,1,0,0,0,0,0,-0.8894569555227044
BAK1,,1,0,0,0,0,0,NA
BAMBI,,1,0,0,0,0,0,NA
BANF1,,1,0,0,0,0,0,NA
BARD1,,1,0,0,0,0,0,NA
BAX,M,0,1,0,1,1,1,1.537531941011763
BAZ1B,,1,0,0,0,0,0,-0.22785698041417993
BBC3,,1,0,0,0,0,0,NA
BCAR1,,1,0,0,0,0,0,NA
BCAR1_CRK,,1,0,0,0,0,0,NA
BCHE,,1,0,0,0,0,0,NA
BCKDHB,,1,0,0,0,0,0,NA
BCL10,,1,0,0,0,0,0,NA
BCL2,,1,0,0,0,0,0,NA
BCL2L1,,1,0,0,0,0,0,NA
BCL2L11,,1,0,0,0,0,0,NA
BCL2L2,,1,0,0,0,0,0,NA
BCL3,,1,0,0,0,0,0,NA
BCL6,,1,0,0,0,0,0,NA
BCR,,1,0,0,0,0,0,NA
BDKRB1,,1,0,0,0,0,0,NA
BDKRB2,,1,0,0,0,0,0,NA
BDNF,,1,0,0,0,0,0,NA
BECN1,,1,0,0,0,0,0,NA
BFAR,,1,0,0,0,0,0,NA
BHLHE40,,1,0,0,0,0,0,NA
BHLHE41,,1,0,0,0,0,0,NA
BID,,1,0,0,0,0,0,NA
BIK,,1,0,0,0,0,0,NA
BIRC2,,1,0,0,0,0,0,NA
BIRC3,,1,0,0,0,0,0,NA
BIRC5,,1,0,0,0,0,0,NA
BIRC7,,1,0,0,0,0,0,NA
BLK,,1,0,0,0,0,0,NA
BLM,,1,0,0,0,0,0,NA
BLMH,M,0,1,0,1,1,1,1.5850146423633353
BLNK,,1,0,0,0,0,0,NA
BLVRB,,1,0,0,0,0,0,0.2950003793508713
BMF,,1,0,0,0,0,0,NA
BMI1,,1,0,0,0,0,0,NA
BMP1,,1,0,0,0,0,0,NA
BMP15,,1,0,0,0,0,0,NA
BMP2,,1,0,0,0,0,0,NA
BMP4,,1,0,0,0,0,0,NA
BMP5,,1,0,0,0,0,0,NA
BMP6,,1,0,0,0,0,0,NA
BMP7,,1,0,0,0,0,0,NA
BMP8A,,1,0,0,0,0,0,NA
BMP8B,,1,0,0,0,0,0,NA
BMPR1A,,1,0,0,0,0,0,NA
BMPR1A_BMPR1B_BMPR2,,1,0,0,0,0,0,NA
BMPR1B,,1,0,0,0,0,0,NA
BMPR2,,1,0,0,0,0,0,NA
BMX,,1,0,0,0,0,0,NA
BNIP3,,1,0,0,0,0,0,NA
BNIP3L,,1,0,0,0,0,0,NA
BOK,,1,0,0,0,0,0,NA
BORA,,1,0,0,0,0,0,NA
BRAF,,1,0,0,0,0,0,NA
BRAP,,1,0,0,0,0,0,NA
BRCA1,,1,0,0,0,0,0,NA
BRCA2,,1,0,0,0,0,0,NA
BRD2,,1,0,0,0,0,0,NA
BRD4,,1,0,0,0,0,0,NA
BRD8,,1,0,0,0,0,0,NA
BRDT,,1,0,0,0,0,0,NA
BRIP1,,1,0,0,0,0,0,NA
BRK1,,1,0,0,0,0,0,NA
BRMS1,,1,0,0,0,0,0,NA
BRSK1,,1,0,0,0,0,0,NA
BRSK2,,1,0,0,0,0,0,NA
BSG,,1,0,0,0,0,0,-0.6216215619290804
BTC,,1,0,0,0,0,0,NA
BTG2,,1,0,0,0,0,0,NA
BTK,,1,0,0,0,0,0,NA
BTRC,,1,0,0,0,0,0,NA
BUB1,,1,0,0,0,0,0,NA
BUB1B,,1,0,0,0,0,0,NA
BUB1B_BUB3_CDC20_MAD2L1,,1,0,0,0,0,0,NA
BUB3,,1,0,0,0,0,0,-0.3679536374726166
C1R,,1,0,0,0,0,0,NA
C3,,1,0,0,0,0,0,0.10243892220294191
C4A,,1,0,0,0,0,0,NA
C4B_2,,1,0,0,0,0,0,NA
C4BPA,,1,0,0,0,0,0,NA
C4BPB,,1,0,0,0,0,0,NA
C5,,1,0,0,0,0,0,NA
C9,,1,0,0,0,0,0,0.5571948058349402
C9orf72,,1,0,0,0,0,0,NA
CA1,,1,0,0,0,0,0,0.26511877553562324
CABIN1,,1,0,0,0,0,0,NA
CACNA1A,,1,0,0,0,0,0,NA
CALCA,,1,0,0,0,0,0,NA
CALD1,,1,0,0,0,0,0,0.5594034592786068
CALM1,,1,0,0,0,0,0,NA
CALM2,,1,0,0,0,0,0,NA
CALM3,,1,0,0,0,0,0,NA
CALML3,,1,0,0,0,0,0,NA
CALML5,,1,0,0,0,0,0,NA
CALML6,,1,0,0,0,0,0,NA
CALR,,1,0,0,0,0,0,0.35754206850941306
CAMK1,,1,0,0,0,0,0,NA
CAMK1D,,1,0,0,0,0,0,NA
CAMK1G,,1,0,0,0,0,0,NA
CAMK2A,,1,0,0,0,0,0,1.1174238900924907
CAMK2B,,1,0,0,0,0,0,NA
CAMK2D,,1,0,0,0,0,0,1.1174238900924907
CAMK2G,,1,0,0,0,0,0,0.34375139207673355
CAMK4,,1,0,0,0,0,0,NA
CAMKK1,,1,0,0,0,0,0,NA
CAMKK2,,1,0,0,0,0,0,NA
CAMP,,1,0,0,0,0,0,NA
CAP1,,1,0,0,0,0,0,0.7960136677939477
CAPN1,,1,0,0,0,0,0,0.29773280523604484
CAPN2,,1,0,0,0,0,0,-0.2209326488671183
CAPN3,,1,0,0,0,0,0,NA
CAPNS1,,1,0,0,0,0,0,0.0295943856998955
CARD11,,1,0,0,0,0,0,NA
CARD14,,1,0,0,0,0,0,NA
CARD16,,1,0,0,0,0,0,NA
CARD8,,1,0,0,0,0,0,NA
CARD9,,1,0,0,0,0,0,NA
CARM1,,1,0,0,0,0,0,NA
CASP1,,1,0,0,0,0,0,0.4443757003007916
CASP1_NAIP_NLRC4_PYCARD,,1,0,0,0,0,0,NA
CASP1_NLRP1_PYCARD,,1,0,0,0,0,0,NA
CASP1_NLRP3_PYCARD,,1,0,0,0,0,0,NA
CASP10,,1,0,0,0,0,0,NA
CASP2,,1,0,0,0,0,0,NA
CASP3,,1,0,0,0,0,0,NA
CASP4,,1,0,0,0,0,0,NA
CASP5,,1,0,0,0,0,0,NA
CASP6,,0,1,0,1,0,1,NA
CASP7,,1,0,0,0,0,0,NA
CASP8,,1,0,0,0,0,0,NA
CASP8AP2,,1,0,0,0,0,0,NA
CASP9,,1,0,0,0,0,0,NA
CASR,,1,0,0,0,0,0,NA
CAST,,1,0,0,0,0,0,0.9531564163956835
CAT,,1,0,0,0,0,0,1.3039778107119577
CAV1,,1,0,0,0,0,0,-0.012037260816399898
CAV2,,1,0,0,0,0,0,NA
CAV3,,1,0,0,0,0,0,-0.012037260816399898
CBFA2T3,,1,0,0,0,0,0,NA
CBFB,,1,0,0,0,0,0,NA
CBL,,1,0,0,0,0,0,NA
CBLB,,1,0,0,0,0,0,NA
CBLC,,1,0,0,0,0,0,NA
CBS,,1,0,0,0,0,0,NA
CBX1,,1,0,0,0,0,0,0.7408355255798081
CBX3,,1,0,0,0,0,0,-0.2569215702785541
CBX4,,1,0,0,0,0,0,NA
CBX5,,1,0,0,0,0,0,0.25417136719804734
CC2D1A,,1,0,0,0,0,0,NA
CCAR2,,1,0,0,0,0,0,0.5312596646562078
CCK,,1,0,0,0,0,0,NA
CCKAR,,1,0,0,0,0,0,NA
CCKBR,,1,0,0,0,0,0,NA
CCL1,,1,0,0,0,0,0,NA
CCL11,,1,0,0,0,0,0,NA
CCL15,,1,0,0,0,0,0,NA
CCL16,,1,0,0,0,0,0,NA
CCL17,,1,0,0,0,0,0,NA
CCL19,,1,0,0,0,0,0,NA
CCL2,,1,0,0,0,0,0,NA
CCL20,,1,0,0,0,0,0,NA
CCL21,,1,0,0,0,0,0,NA
CCL22,,1,0,0,0,0,0,NA
CCL23,,1,0,0,0,0,0,NA
CCL26,,1,0,0,0,0,0,NA
CCL27,,1,0,0,0,0,0,NA
CCL3,,1,0,0,0,0,0,NA
CCL4,,1,0,0,0,0,0,NA
CCL4L1,,1,0,0,0,0,0,NA
CCL5,,1,0,0,0,0,0,NA
CCL7,,1,0,0,0,0,0,NA
CCM2,,1,0,0,0,0,0,NA
CCN1,,1,0,0,0,0,0,NA
CCN2,,1,0,0,0,0,0,NA
CCNA1,,1,0,0,0,0,0,NA
CCNA1_CDK2,,1,0,0,0,0,0,NA
CCNA2,,1,0,0,0,0,0,NA
CCNA2_CDK2,,1,0,0,0,0,0,NA
CCNB1,,1,0,0,0,0,0,NA
CCNB1_CDK1,,1,0,0,0,0,0,NA
CCNB2,,1,0,0,0,0,0,NA
CCNB3,,1,0,0,0,0,0,NA
CCNC,,1,0,0,0,0,0,NA
CCND1,,1,0,0,0,0,0,NA
CCND1_CDK4,,1,0,0,0,0,0,NA
CCND1_CDK6,,1,0,0,0,0,0,NA
CCND2,,1,0,0,0,0,0,NA
CCND2_CDK4,,1,0,0,0,0,0,NA
CCND2_CDK6,,1,0,0,0,0,0,NA
CCND3,,1,0,0,0,0,0,NA
CCND3_CDK4,,1,0,0,0,0,0,NA
CCND3_CDK6,,1,0,0,0,0,0,NA
CCNE1,,1,0,0,0,0,0,NA
CCNE1_CDK2,,1,0,0,0,0,0,NA
CCNE2,,1,0,0,0,0,0,NA
CCNE2_CDK2,,1,0,0,0,0,0,NA
CCNF,,1,0,0,0,0,0,NA
CCNG1,,1,0,0,0,0,0,NA
CCNH,,1,0,0,0,0,0,NA
CCNT1,,1,0,0,0,0,0,NA
CCNT1_CDK9,,1,0,0,0,0,0,NA
CCP110,,1,0,0,0,0,0,NA
CCR1,,1,0,0,0,0,0,NA
CCR10,,1,0,0,0,0,0,NA
CCR2,,1,0,0,0,0,0,NA
CCR3,,1,0,0,0,0,0,NA
CCR4,,1,0,0,0,0,0,NA
CCR5,,1,0,0,0,0,0,NA
CCR6,,1,0,0,0,0,0,NA
CCR7,,1,0,0,0,0,0,NA
CCR8,,1,0,0,0,0,0,NA
CCR9,,1,0,0,0,0,0,NA
CD14,,1,0,0,0,0,0,NA
CD151,,1,0,0,0,0,0,NA
CD163,,1,0,0,0,0,0,NA
CD19,,1,0,0,0,0,0,NA
CD2,,1,0,0,0,0,0,NA
CD22,,1,0,0,0,0,0,NA
CD226,,1,0,0,0,0,0,NA
CD244,,1,0,0,0,0,0,NA
CD247,,1,0,0,0,0,0,NA
CD247_CD3D_CD3E_CD3G_TRAC_TRBC1,,1,0,0,0,0,0,NA
CD274,,1,0,0,0,0,0,NA
CD28,,1,0,0,0,0,0,NA
CD2AP,,1,0,0,0,0,0,-0.7319649821610755
CD300LB,,1,0,0,0,0,0,NA
CD36,,1,0,0,0,0,0,NA
CD38,,1,0,0,0,0,0,NA
CD3D,,1,0,0,0,0,0,NA
CD3E,,1,0,0,0,0,0,NA
CD3G,,1,0,0,0,0,0,NA
CD4,,1,0,0,0,0,0,NA
CD40,,1,0,0,0,0,0,NA
CD40LG,,1,0,0,0,0,0,NA
CD44,,1,0,0,0,0,0,0.4640625141968002
CD46,,1,0,0,0,0,0,NA
CD47,,1,0,0,0,0,0,NA
CD58,,1,0,0,0,0,0,NA
CD59,,1,0,0,0,0,0,NA
CD69,,1,0,0,0,0,0,NA
CD74,,1,0,0,0,0,0,0.11445442196224398
CD79A,,1,0,0,0,0,0,NA
CD79B,,1,0,0,0,0,0,NA
CD80,,1,0,0,0,0,0,NA
CD82,,1,0,0,0,0,0,NA
CD86,,1,0,0,0,0,0,NA
CD8A,,1,0,0,0,0,0,NA
CD8B,,1,0,0,0,0,0,NA
CD9,,1,0,0,0,0,0,NA
CD99,,1,0,0,0,0,0,NA
CDC16,,1,0,0,0,0,0,NA
CDC20,,1,0,0,0,0,0,NA
CDC23,,1,0,0,0,0,0,NA
CDC25A,,1,0,0,0,0,0,NA
CDC25B,,1,0,0,0,0,0,NA
CDC26,,1,0,0,0,0,0,NA
CDC27,,1,0,0,0,0,0,NA
CDC34,,1,0,0,0,0,0,NA
CDC37,,1,0,0,0,0,0,-0.08165599834846203
CDC42,,1,0,0,0,0,0,0.7326260496516628
CDC42BPA,,1,0,0,0,0,0,NA
CDC45,,1,0,0,0,0,0,NA
CDC6,,1,0,0,0,0,0,NA
CDC7,,1,0,0,0,0,0,NA
CDCA8,,1,0,0,0,0,0,NA
CDH1,,1,0,0,0,0,0,-0.5883558507607755
CDH11,,1,0,0,0,0,0,NA
CDH13,,1,0,0,0,0,0,NA
CDH17,,1,0,0,0,0,0,NA
CDH2,,1,0,0,0,0,0,NA
CDH3,,1,0,0,0,0,0,NA
CDH4,,1,0,0,0,0,0,NA
CDH5,,1,0,0,0,0,0,NA
CDK1,,1,0,0,0,0,0,NA
CDK11A,,1,0,0,0,0,0,NA
CDK11B,,1,0,0,0,0,0,NA
CDK16,,1,0,0,0,0,0,NA
CDK18,,1,0,0,0,0,0,NA
CDK2,,1,0,0,0,0,0,NA
CDK2AP1,,1,0,0,0,0,0,NA
CDK3,,1,0,0,0,0,0,NA
CDK4,,1,0,0,0,0,0,NA
CDK5,,1,0,0,0,0,0,NA
CDK5_CDK5R1,,1,0,0,0,0,0,NA
CDK5R1,,1,0,0,0,0,0,NA
CDK5RAP2,,1,0,0,0,0,0,NA
CDK6,,1,0,0,0,0,0,NA
CDK7,,1,0,0,0,0,0,NA
CDK8,,1,0,0,0,0,0,NA
CDK9,,1,0,0,0,0,0,NA
CDKL3,,1,0,0,0,0,0,NA
CDKN1A,,1,0,0,0,0,0,NA
CDKN1B,,1,0,0,0,0,0,NA
CDKN1C,,1,0,0,0,0,0,NA
CDKN2A,,1,0,0,0,0,0,NA
