idx	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
1086	1086	RPS9	0.81617011845475	11.3522363794502	6.59885185571097	1.18426244066299e-07	3.66134471238308e-06	7.53716210675341
938	938	HNRNPH1	0.859220340285374	11.8837601842743	6.5805727711888	1.25162032022473e-07	3.82970011384227e-06	7.48292804721532
703	703	H1-5	1.41358580191275	12.6451986627813	6.56186262454942	1.32456539214503e-07	3.97388063749634e-06	7.42739505062182
975	975	MYH10	-1.36520442984118	12.0090002266088	-6.55991734322777	1.33239097734161e-07	3.97388063749634e-06	7.42162017888179
1333	1333	ABCE1	1.11894603856275	9.64374358486158	6.55783749235767	1.3408094174263e-07	3.97388063749634e-06	7.41544558011703
2179	2179	GPRC5A	-1.82781783789907	10.9386149870079	-6.82698124697985	1.54943762222954e-07	4.33842534224271e-06	7.40530298174878
1895	1895	TIMM50	0.981632015607039	8.7922941287337	6.66893901545581	1.47177729846222e-07	4.26823501275069e-06	7.36531449646504
1400	1400	TRA2B	0.903903078632332	10.7897282375561	6.61610052035405	1.48122711022009e-07	4.26823501275069e-06	7.35589014801782
1839	1839	ADRM1	0.638628606545806	9.1894471363164	6.61027826431972	1.50669624846044e-07	4.29987929368324e-06	7.32766743328484
2559	2559	XRN2	1.8479329838228	8.64869836869166	6.63274657181182	1.63316162974832e-07	4.44699423586514e-06	7.30146097934028
2106	2106	CCAR1	1.1706701847155	8.86634069912314	6.59714872470879	1.56576433006642e-07	4.34316685199732e-06	7.30118954027366
1160	1160	GNAQ	-1.15464991892351	10.4338627672365	-6.51138407335581	1.54344696481416e-07	4.33842534224271e-06	7.27747362941454
1795	1795	RNPS1	1.0529197417706	9.88354962695088	6.54107920780591	1.60962536893459e-07	4.42348897684987e-06	7.26094375951227
1480	1480	SPTBN1	-1.18206218158056	11.2323320775338	-6.48561203434127	1.66888994006657e-07	4.50296849283415e-06	7.20087765464993
362	362	ACTL6A;ACTL6B	0.936220986905722	9.4159954731504	6.50734337530276	1.78005170037416e-07	4.75963373577522e-06	7.15052105331407
672	672	DARS1	0.536055377940354	10.6237192172642	6.45989041343758	1.80432250048895e-07	4.78145462629571e-06	7.12439728632433
1486	1486	FABP5;NA	-1.41578805609235	10.6674826386598	-6.5297814290153	1.90767681374424e-07	4.96665331859026e-06	7.11278633769683
1013	1013	EIF4A3	0.540198066116533	10.6343680343267	6.45213181284935	1.84730597216626e-07	4.85203904901722e-06	7.10132140676733
2011	2011	CSPG4	-1.64332145325629	8.03104223930874	-7.27090460766996	2.42331892570147e-07	6.11359466796851e-06	7.09435051744379
1131	1131	ARRB1	-1.14781910920674	9.33731078496039	-6.47536906338621	1.95833989450462e-07	5.054219832078e-06	7.05681699068239
3007	3007	AP1M2	1.99790844425717	8.97671953781028	6.95762059176972	2.43060704454274e-07	6.11359466796851e-06	7.05328388367057
233	233	GGCT	1.18115664136468	10.2340701770751	6.54769232286709	2.08642821262867e-07	5.33837839231198e-06	7.04731939889636
435	435	GBA	1.60820153191715	8.96114800410808	6.71486617648247	2.99804053243462e-07	7.0620510319571e-06	6.78725116816856
2356	2356	ERO1A	1.39376077655297	10.410423767052	6.3343599806902	2.64192092235678e-07	6.58926159458396e-06	6.75069304869929
645	645	PDIA4	1.00023403277628	11.8984895096358	6.32936694848877	2.68234260523259e-07	6.63432737694194e-06	6.73581437852332
1378	1378	RPS4X	0.612890573034353	11.110380207735	6.32624969453549	2.70789338924523e-07	6.64217155312383e-06	6.72652479533197
2311	2311	PBXIP1	1.48842456975628	9.55833424738049	6.32177029855461	2.74503810471106e-07	6.67809270064134e-06	6.71317526183768
1289	1289	ITGA1	-1.69145174410158	9.59765397245745	-6.39195393550103	2.86045149590543e-07	6.90229271532302e-06	6.71028779769091
1384	1384	RPL23	0.925631003389269	11.8502417151215	6.38886224928411	2.88660478520832e-07	6.90922822782121e-06	6.68983691909323
1590	1590	ILF2	0.671795237281259	10.6510192834318	6.30021058450464	2.93111224520609e-07	6.95963291501735e-06	6.64891156064363
475	475	SERPIND1	-1.29203029359336	9.64529359148674	-6.28838377545634	3.03851788725894e-07	7.10104022786185e-06	6.61365128689566
176	176	MYO1B	-0.889139299336264	10.4315293954216	-6.27283794920311	3.18573926869706e-07	7.3869329292913e-06	6.56729509859454
614	614	TOP1;TOP1MT	1.31044215745043	10.5686650809859	6.26514278847105	3.26124528818895e-07	7.50339225995722e-06	6.54434553012795
1393	1393	RPL10A	0.768507282127674	11.4035024935332	6.25515519031367	3.3619334786144e-07	7.67555274194426e-06	6.5145559275427
1215	1215	HNRNPM	0.706046608392658	11.7489560464938	6.25166882691475	3.39781134431091e-07	7.69824738161433e-06	6.50415645132639
1246	1246	SEC24C	1.08886787252149	9.42394821214816	6.27923588440377	3.52183205102084e-07	7.85924626122545e-06	6.48154390549103
2952	2952	TLN1	-0.729106776280767	11.6345154271508	-6.24381449161542	3.4800557339521e-07	7.82485258967412e-06	6.48072617502876
1355	1355	RRAS2	-1.33308942645998	9.07251893799876	-6.78523814887292	4.58225318957188e-07	9.71437676189238e-06	6.43938549882401
208	208	UGDH	1.41669665884345	10.2357266849428	6.22520695304109	3.68297158716484e-07	8.15750721694421e-06	6.4252094926025
1543	1543	TJP1	-0.857083956602271	10.0257872661571	-6.21040156265896	3.85288515851096e-07	8.47063937071151e-06	6.38102844323857
1156	1156	LIG3	1.90395183440041	7.73416275209928	6.5429574809097	4.69074997006513e-07	9.74512164077156e-06	6.36639793817805
2379	2379	SCYL1	1.57084163864769	8.71758654351113	6.46075881395014	4.91972835466632e-07	1.01401067754511e-05	6.33474062628531
806	806	TCEA1;TCEA2	0.820167107785117	9.62627378443493	6.21575367553564	4.26052018585365e-07	9.29795875853945e-06	6.30795588751809
1579	1579	TWF1	0.799868650500731	9.86311603007183	6.17115487175094	4.34239147488928e-07	9.40745831932218e-06	6.26387799284225
1195	1195	SSR4	0.819601271722469	10.6999069640465	6.16453253005468	4.4309441430478e-07	9.52974073664194e-06	6.24410587494831
2170	2170	ABCF1	0.629490909023051	9.90966207792072	6.15855268366959	4.51246261900363e-07	9.63524392316746e-06	6.2262509481962
671	671	HNRNPL	0.997477065364166	10.8922969770682	6.18338566260711	4.69525739430705e-07	9.74512164077156e-06	6.2128682560134
1681	1681	SPTAN1	-1.07651033536128	10.9484118561965	-6.1495160815542	4.63851805420934e-07	9.74512164077156e-06	6.19926708683684
2535	2535	WDR11	1.75907900220223	8.32311630452793	6.74131701658814	6.32899378571193e-07	1.18141217333289e-05	6.17059953859627
787	787	OSBP;OSBP2	0.917570268941706	9.42510129993354	6.20006755304855	5.03783434462076e-07	1.02412961197496e-05	6.15720370898291
2706	2706	DDX18	1.51199845534118	9.202826602819	6.32982505929891	5.99607599211559e-07	1.16849349821242e-05	6.13173191945276
540	540	COL4A2	-1.08291054481021	11.5145014905121	-6.12285238143907	5.03145063739916e-07	1.02412961197496e-05	6.11963465708965
1842	1842	LAMA4	-1.3998908417912	9.56948037440569	-6.11877097577276	5.09447827880815e-07	1.02859942391174e-05	6.10744370038113
2431	2431	VAT1	-0.868293639589011	11.7015099561291	-6.11581577052818	5.14060857599963e-07	1.0309004225383e-05	6.09861638582399
596	596	HSPD1	1.05930503683222	11.2585736651425	6.1081118248634	5.26284702801284e-07	1.04833087108336e-05	6.07560337481572
1146	1146	RBM25	1.12439669779015	8.73342574597499	6.17159179055611	5.48023832515403e-07	1.07717532112961e-05	6.07412914648732
2778	2778	DNAJB11	0.895412211375975	10.376286524283	6.09943163927797	5.40407499721343e-07	1.0692863061153e-05	6.04967243442404
1619	1619	STX5	1.5349912265847	8.74738545239063	6.20390569210302	6.43079989728693e-07	1.18550398106507e-05	5.9780133766839
2971	2971	SRPRB	0.893826631824785	10.3338249803009	6.10046497698042	6.02356823539424e-07	1.16849349821242e-05	5.95562270074164
949	949	CDH5	-1.95297700880014	9.80512353812693	-6.57036180551972	7.69982927945782e-07	1.3142028887964e-05	5.95169738073193
2427	2427	CDC5L	0.997799081623894	9.90688437305719	6.08451726237876	6.31941535670263e-07	1.18141217333289e-05	5.92192646066435
1211	1211	PRELP	-1.50782208352882	11.3345004613317	-6.08902295238732	6.23438086031647e-07	1.18141217333289e-05	5.92181188933163
1826	1826	MAPRE1	0.768594823777125	10.0893911978943	6.05329632108154	6.22108069924795e-07	1.18141217333289e-05	5.91182039732215
1125	1125	LMAN1	0.972916405482978	10.8934831865243	6.05169258725103	6.25160957564842e-07	1.18141217333289e-05	5.90702764046601
1085	1085	RPL28	1.29342902832744	10.8874536905693	6.05047408216628	6.27490564450459e-07	1.18141217333289e-05	5.90338610519967
2580	2580	PNN	0.618417945926089	9.89204853693349	6.04325940121327	6.41463562773944e-07	1.18550398106507e-05	5.88182424173259
2583	2583	BOLA2	0.960963301543588	9.25088159618813	6.2114575154771	7.20855426094179e-07	1.29666600281668e-05	5.8808645900572
1017	1017	COL18A1	-1.03470475195562	10.9504632583599	-6.03115823095558	6.65604956027479e-07	1.21945401820343e-05	5.84565634997255
1259	1259	ALDH18A1	2.14658482305235	9.20972585022323	6.08266015598657	7.12984329495131e-07	1.29032773776924e-05	5.80327532700589
2819	2819	BAZ1B	1.60839857171171	8.29094174485885	6.07137937961099	7.37204566863024e-07	1.30239473479134e-05	5.78383713749494
2023	2023	HSDL2	-0.833882915459668	10.0754984861561	-6.00865612582807	7.12945537973629e-07	1.29032773776924e-05	5.77839527156907
315	315	LUC7L3	0.854122051718928	9.64369699162446	6.00124046181359	7.29275397326416e-07	1.29917675431889e-05	5.75622724882285
598	598	HSPA5	0.657171717244923	13.3196509273487	6.00046444231091	7.31005788312854e-07	1.29917675431889e-05	5.75390740386745
1991	1991	EDC4	1.0893254771673	8.39039533752554	6.3716934289111	8.70579648729079e-07	1.42755823062315e-05	5.74757687837901
808	808	SFPQ	0.614398802843622	11.736750902449	5.99055965031898	7.53456885990748e-07	1.3142028887964e-05	5.72429705263569
1456	1456	SRSF3	0.87718407346842	11.7806128600149	5.98994931884171	7.54862723994092e-07	1.3142028887964e-05	5.72247242009424
1233	1233	NUP98	1.63061002757913	8.39043860566307	6.15511633862827	8.44438682548333e-07	1.39238556100192e-05	5.70858244450789
622	622	PABPC1;PABPC3;NA;PABPC1L2A	0.64946816623454	10.9311307522675	5.98365618426362	7.69512631707044e-07	1.3142028887964e-05	5.70365829861207
2855	2855	CORO1C	-0.912669775570805	10.6198763049831	-5.9834812776705	7.69923847158262e-07	1.3142028887964e-05	5.70313538514158
1059	1059	MCAM	-1.48781677863479	10.0362207701416	-5.98299285695323	7.7107331958156e-07	1.3142028887964e-05	5.7016751647591
1361	1361	RPS8	0.652673546549048	12.176849739734	5.98137896625592	7.74883778771464e-07	1.3142028887964e-05	5.69685012836946
2468	2468	PYM1	0.849576807699103	9.15297532972719	6.35290437803842	9.13700180368517e-07	1.48189187723156e-05	5.6852876008733
2850	2850	RAB23	-1.2289508846553	9.20710463729324	-5.9997934089647	8.15404001625039e-07	1.36102257510956e-05	5.67259043788971
2457	2457	ARPC5L	0.802390841342664	9.30369707812087	6.10934708524923	8.42843633285412e-07	1.39238556100192e-05	5.6672801487446
1334	1334	RAP1B;NA	-0.715792003638107	11.680641505118	-5.96712484361921	8.09368927279373e-07	1.36102257510956e-05	5.65423315287567
639	639	XRCC6	0.51188423577609	11.4105302570964	5.96435493374769	8.16246692619615e-07	1.36102257510956e-05	5.64595136858379
1273	1273	NAP1L1	0.799832747547994	10.3997839367517	5.93081010228606	9.04341707377746e-07	1.47477263049294e-05	5.54564823533013
2207	2207	NUP210	1.96997442250952	8.15658512980989	6.14190383133077	1.00573413894136e-06	1.6170097036568e-05	5.53773514986546
720	720	DES	-2.73271082508367	10.3085800171123	-6.04693477817452	1.0079069918346e-06	1.6170097036568e-05	5.53363696715615
2409	2409	PIGS	0.986999864012043	8.33122093719654	6.09376899272425	1.14870387116429e-06	1.80389052360614e-05	5.40808616537069
2382	2382	ZFR	1.66564132329043	8.50765793811864	6.070990939114	1.22334757606788e-06	1.91099768724709e-05	5.40086327019734
2064	2064	ABI3BP	-1.91432704024407	9.52216534968722	-6.15935661655575	1.28728743207079e-06	1.96941706102376e-05	5.39921285689885
731	731	VCL	-0.928003521889964	11.7252239425266	-5.87819964664829	1.06209574533341e-06	1.69478503879009e-05	5.38831611415838
1366	1366	RPS23	0.7388309393847	11.675797766332	5.87169191698422	1.08343575530371e-06	1.71959215066386e-05	5.36885346851879
2089	2089	DDX42	0.975416432438056	8.98450858466281	5.86901149807917	1.09234975398576e-06	1.72451812224986e-05	5.36083709362121
1565	1565	NSUN2	1.39650069421344	9.27018001206526	5.86047454282949	1.24057428626944e-06	1.92776150871607e-05	5.26260902609019
1864	1864	MAN2A1	2.19134319301516	8.15320322219537	6.11700459114085	1.44026912414192e-06	2.13672105479883e-05	5.23471682335406
1032	1032	MDH2	0.612307535638656	12.1812215741772	5.82548151784271	1.24784254392241e-06	1.92895659914673e-05	5.23064834600695
832	832	AZGP1	-1.66849477946414	9.42769105951789	-6.23288876329629	1.47408445798046e-06	2.15521313856454e-05	5.22270981836311
1806	1806	RSU1	-0.97220744119061	11.1697503037749	-5.82151843161934	1.26305569942234e-06	1.94235715848991e-05	5.21879548619328
2935	2935	MRPL11	1.08970568976222	8.88989657237865	6.15300913751621	1.53146188271514e-06	2.20649459606726e-05	5.21070418789675
2006	2006	LARP1	1.04998654865645	9.2749786750775	5.83986861563481	1.32007229573835e-06	2.00921773012894e-05	5.20153052884256
444	444	A1BG	-1.2173466881991	10.2839177913264	-5.83382220676694	1.34435444656634e-06	2.03573673337189e-05	5.18318523115392
2190	2190	PIP4K2C	1.43263481711221	8.75049467327572	6.00043192397513	1.70368931509202e-06	2.40788089866339e-05	5.09389547294342
2330	2330	KCTD12;KCTD16;KCTD8	-0.934571219983779	10.9441897487746	-5.77934713315289	1.43690683544752e-06	2.13672105479883e-05	5.09267027896546
1408	1408	RPL38	0.848528544777674	10.4494696165559	5.77750917997692	1.4450062653517e-06	2.13672105479883e-05	5.08717347672863
644	644	EEF2	0.576710638926849	11.9623249168094	5.77728094289877	1.44601523777337e-06	2.13672105479883e-05	5.08649088467749
586	586	RRAS	-1.23747372118149	10.8387252930185	-5.77704970830056	1.44703818064207e-06	2.13672105479883e-05	5.0857993281292
1714	1714	CTTN	1.13139640223	10.2661900021673	5.77132913498639	1.47257698173411e-06	2.15521313856454e-05	5.06869080681858
1724	1724	RBM39;RBM23	0.627120233279863	10.1061167460952	5.76585153960411	1.49745380837409e-06	2.16983151559998e-05	5.05230911009542
1829	1829	MYLK	-1.43506026186117	10.1743137953364	-5.76557858742332	1.49870438240564e-06	2.16983151559998e-05	5.05149280350438
283	283	WFS1	-1.10320097288895	9.33177370829915	-5.84568028331022	1.79684629747678e-06	2.49207467799583e-05	4.98750431954557
855	855	VARS1	0.769138894658013	10.4945837390496	5.73725329792907	1.63433060341949e-06	2.3433300632604e-05	4.96678412275654
1376	1376	RPL7A	0.616335373951891	11.701445404585	5.73473621871293	1.64696143997531e-06	2.35008728550323e-05	4.9592569129879
