idx	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
2356	2356	ERO1A	1.74926645717994	10.410423767052	8.26555220948347	8.63525982461143e-10	1.07760846561297e-07	12.3511998976167
434	434	CAT	-1.3303989274091	11.5485957046141	-8.05261392655672	1.59347408917458e-09	1.90898195883115e-07	11.7489871322406
857	857	STOM	-1.14858427059697	11.5406272109262	-8.03022237409555	1.70002870397817e-09	1.91573639889687e-07	11.6853494389941
789	789	FBL	1.05288113355109	10.5801845946034	8.02477196276969	1.72704116094208e-09	1.91573639889687e-07	11.6698503097807
1819	1819	SLC9A3R2	-1.68805615365456	9.25615681278394	-8.05565565060081	1.94603445066516e-09	2.08156184990791e-07	11.5731196503215
408	408	CRYAB	-1.91378643873889	9.81610956786467	-8.40188654334626	2.55509539565307e-09	2.63879679654516e-07	11.3930916190198
536	536	MME	-2.58477282158508	9.47131038656082	-9.61849093242201	3.04028117530215e-09	2.75928549091817e-07	11.2527491857536
1176	1176	BCAM	-2.16434172096616	10.4817834936205	-7.84523490029447	2.90830340396503e-09	2.75928549091817e-07	11.1574016227545
1388	1388	RPS28	0.895263096963177	11.1898931675932	7.83877764628142	2.96352971368867e-09	2.75928549091817e-07	11.1389029103924
1878	1878	AOC3;AOC2	-2.41115864059431	11.7277063868411	-7.83172211598663	3.02508837738046e-09	2.75928549091817e-07	11.1186849511299
672	672	DARS1	0.611868180835847	10.6237192172642	7.66610502914125	4.90909973118667e-09	4.32433932203061e-07	10.6425339940036
586	586	RRAS	-1.57150778393266	10.8387252930185	-7.62760260782647	5.49624679817721e-09	4.70321690301164e-07	10.5314167316978
1334	1334	RAP1B;NA	-0.877140020572932	11.680641505118	-7.60236315047574	5.91924095270572e-09	4.91777638245582e-07	10.4584916017693
97	97	XPO1	0.893516029001955	9.71374648500043	7.59350513054151	6.07538317699049e-09	4.91777638245582e-07	10.4328821056245
2531	2531	GTPBP4	1.75499363363457	9.14269475570684	7.86274829917256	7.96891277702129e-09	6.28076151767862e-07	10.2669796547664
1543	1543	TJP1	-0.989999886098559	10.0257872661571	-7.45818005724296	9.05226602128744e-09	6.95167608557843e-07	10.0406438237858
1195	1195	SSR4	0.952590158974065	10.6999069640465	7.44912082163979	9.29778942839667e-09	6.961719834512e-07	10.0143199327196
599	599	LAMC1	-1.29676224479837	10.546088324634	-7.42042923979493	1.01207453920204e-08	7.39308108514659e-07	9.93089595558557
2702	2702	PARVA	-1.17769212537259	10.6340959145154	-7.36714249477948	1.18498478657834e-08	8.45007008524319e-07	9.77574606762274
2793	2793	SUSD2	-2.31039802955759	10.4344865095687	-7.65470589489752	1.38267196146871e-08	9.41159664681541e-07	9.73563229731396
1806	1806	RSU1	-1.17860719712599	11.1697503037749	-7.33749515570474	1.29382783939292e-08	9.01166134646929e-07	9.68930676652309
2876	2876	LIMCH1	-1.80680524768444	9.41004497611144	-7.32814823023718	1.57783882073086e-08	1.05013939290865e-06	9.51693753371065
2374	2374	PDLIM2	-2.06254395871168	9.71469005189956	-7.62547517706062	1.86208011640841e-08	1.13814896911085e-06	9.42817582156591
663	663	NID1	-1.45225316210441	10.150919562072	-7.22833842585272	1.78937931884854e-08	1.13814896911085e-06	9.37034317153817
540	540	COL4A2	-1.22818289522251	11.5145014905121	-7.21980809039118	1.83538851049326e-08	1.13814896911085e-06	9.34537102647257
610	610	RALA	-1.17400272147609	10.946654566585	-7.21694014788484	1.85112405384885e-08	1.13814896911085e-06	9.33697379576859
2287	2287	TNPO1	0.779405525691349	9.2332410263865	7.2530650038674	1.96448901531598e-08	1.14184063308027e-06	9.30683405462638
1658	1658	HDAC1	0.664125239246589	10.0046082505822	7.2026980790041	1.93130885206571e-08	1.14184063308027e-06	9.29526264397609
1471	1471	HDLBP	1.03062778299739	10.3361271588377	7.19391577832548	1.98249458831966e-08	1.14184063308027e-06	9.26953266684724
112	112	LAMA5	-2.17356945020665	9.73846689706084	-7.15636821041498	2.21725513160562e-08	1.25295832436959e-06	9.15945084514506
2807	2807	BAIAP2L1	1.37156323259417	8.78126003657428	8.18040955228236	3.43897718273662e-08	1.83923868969574e-06	9.00182346751385
644	644	EEF2	0.681927910299157	11.9623249168094	7.10240433444014	2.60474668676531e-08	1.44466969015965e-06	9.0010256467578
1276	1276	ADAR	1.06997830934532	9.86004767054041	7.0577679808169	2.97651830716714e-08	1.6208495145392e-06	8.86979752476335
2949	2949	PKP3	2.44491898201342	8.94334386255839	7.10455404943281	3.57956806565688e-08	1.85106572206815e-06	8.74856446147421
2946	2946	RPL36	1.06030631725132	11.1891793204067	6.99566162408433	3.58470156527388e-08	1.85106572206815e-06	8.6869362383349
2091	2091	STX12	-0.808693757897951	10.0307721259958	-6.97931150701143	3.7647243923995e-08	1.9110761958028e-06	8.63874472015054
1378	1378	RPS4X	0.64764632559654	11.110380207735	6.95028633018216	4.10708749570224e-08	2.05012117493804e-06	8.55314212519956
34	34	PSMD11	0.608724820098136	10.2209611390005	6.94196364342188	4.21093440558199e-08	2.06749976142919e-06	8.52858435352826
1752	1752	ZNF638	1.93166031914339	7.70387978617743	7.81569214239761	5.49901606700055e-08	2.36899482614653e-06	8.51887548860587
2023	2023	HSDL2	-0.924569533275568	10.0754984861561	-6.92649069398285	4.41109407665973e-08	2.11995936000552e-06	8.48291416013177
1763	1763	EFTUD2	1.15564612728396	9.54066228297105	6.92286660912803	4.45934690084633e-08	2.11995936000552e-06	8.4722146169698
531	531	SRPRA	1.28314304355755	9.41673252443545	6.94097249146554	4.91339899301284e-08	2.29931718501148e-06	8.39058543349937
2628	2628	TNS1	-1.67577316042867	10.1264087055878	-6.88052068146336	5.06423565224338e-08	2.33344396591829e-06	8.34712168282626
736	736	RPL17	0.63845275552627	11.6946782995234	6.87388763721645	5.1662171583615e-08	2.34436672565041e-06	8.32751511836944
208	208	UGDH	1.50323487948747	10.2357266849428	6.8676028320629	5.26475537279617e-08	2.35342423007829e-06	8.30893493331902
648	648	ACP5	-2.54635043588509	10.1983942636455	-6.95711788026049	5.48330843064858e-08	2.36899482614653e-06	8.29725261075606
1211	1211	PRELP	-1.67841587975012	11.3345004613317	-6.89749036638814	5.58664173652155e-08	2.36899482614653e-06	8.27406523946157
2920	2920	NOP58	0.901091040804143	11.6015682546674	6.8461283723329	5.61598105697507e-08	2.36899482614653e-06	8.24542688252278
2358	2358	PGAM5	1.15484942120426	8.99676947035833	6.97123126374735	6.19960863852238e-08	2.57886498227424e-06	8.22490279786374
1269	1269	AQP4	-2.51190647015488	10.050624900208	-7.36749151190534	7.10351753975704e-08	2.87500473399626e-06	8.20695302487537
2334	2334	MSI2	1.39582784754442	8.85833124817554	7.32716393180919	7.84428737822786e-08	2.94802432581407e-06	8.09901161172041
845	845	DDX6	0.867850914181009	9.70523057553463	6.78085966722059	6.83542831150574e-08	2.8043983278027e-06	8.05220150553396
868	868	CAD	2.05011860666204	8.2825402462636	6.89436949190073	7.71778417695048e-08	2.94802432581407e-06	8.01022122735266
957	957	SHMT2	1.37035573139039	9.76271043990025	6.74821521918395	7.54224457403734e-08	2.94802432581407e-06	7.95544875012323
1059	1059	MCAM	-1.61256191121205	10.0362207701416	-6.74197026111912	7.68563451816743e-08	2.94802432581407e-06	7.93693158675346
463	463	SERPING1	-1.01510176219046	11.306530296354	-6.73570120538994	7.83234182814129e-08	2.94802432581407e-06	7.91834037470213
515	515	EPRS1	0.743538596469989	10.6199236873419	6.73392065199735	7.87452240618116e-08	2.94802432581407e-06	7.9130595783508
2064	2064	ABI3BP	-1.99136599070497	9.52216534968722	-7.16265122442505	9.48687919007532e-08	3.26588542233053e-06	7.90530791176077
437	437	ALDOA	0.780787425021488	13.0185427492779	6.72412997426216	8.11058400819048e-08	2.97254403274032e-06	7.88401850117486
1017	1017	COL18A1	-1.10937101233351	10.9504632583599	-6.72299046575642	8.13851788596682e-08	2.97254403274032e-06	7.88063808783903
766	766	OGN	-1.57107467876226	11.3754255233347	-7.62464210029169	1.11918550408328e-07	3.64343541818414e-06	7.8558972995958
1428	1428	HBA1	-1.65031663279036	14.4701989979664	-6.70148016163924	8.68439555800103e-08	3.13370658990519e-06	7.81681084925807
2461	2461	MYBBP1A	1.5576420448452	8.69398087218112	6.78192199034807	9.12506209681838e-08	3.18110145894492e-06	7.8126549905251
1289	1289	ITGA1	-1.72128904138224	9.59765397245745	-6.78157177195275	9.13438148478341e-08	3.18110145894492e-06	7.80503842321484
1992	1992	PRPF8	0.86646286221592	9.61864515672948	6.68601059615874	9.09965204347227e-08	3.18110145894492e-06	7.7708899143867
2537	2537	TBL1XR1;TBL1X;TBL1Y	0.880543662692238	8.34455734347144	6.96168472034102	1.07837873522287e-07	3.62892619324999e-06	7.76756404905975
364	364	ADH1B;ADH4	-2.64498318482553	11.7149842716	-6.68792385478747	1.03961425897828e-07	3.53823262004541e-06	7.66380529594495
1579	1579	TWF1	0.825923068107002	9.86311603007183	6.62504402875056	1.09405553162065e-07	3.64077368578206e-06	7.58976788703923
1240	1240	COPB1	1.04178318897494	10.3309151783688	6.61814392206624	1.1171259034884e-07	3.64343541818414e-06	7.56925461384541
283	283	WFS1	-1.11538687164898	9.33177370829915	-6.7907921176453	1.21780306916003e-07	3.83928441277294e-06	7.55291149863101
1013	1013	EIF4A3	0.532004941282446	10.6343680343267	6.60643665022677	1.15739559920844e-07	3.72731163400999e-06	7.53444374917076
635	635	ACE	-2.45924313429207	9.37824203650318	-6.93191916971896	1.40868492186483e-07	4.39480348019289e-06	7.52797032227053
1535	1535	GFPT1	1.26056271671388	10.4013292160205	6.59191862844347	1.20937048987562e-07	3.83928441277294e-06	7.49126421811976
1697	1697	DSG2	1.99610430005871	8.82126429022944	6.68218895741047	1.65335722195444e-07	4.91254473170174e-06	7.32291866798796
2228	2228	GIMAP1	-1.02647419845718	10.0241465543579	-6.52115856497798	1.4983918881027e-07	4.62647804625525e-06	7.28064004409939
1338	1338	PSME3	1.03375283647276	9.07964320722859	6.58100666973005	1.6415975866612e-07	4.91254473170174e-06	7.25644972390689
475	475	SERPIND1	-1.28673142636004	9.64529359148674	-6.5111193005903	1.5446862115171e-07	4.72075020764665e-06	7.25073523285005
1753	1753	KPNB1	0.909181361069415	9.53069980346914	6.53142367614518	1.65665114491444e-07	4.91254473170174e-06	7.21332179512051
247	247	PRPF40A	0.816738040723848	9.28117177602634	6.56747227240715	1.70802942425559e-07	4.96655157829659e-06	7.19695770452877
1156	1156	LIG3	1.93454666333401	7.73416275209928	6.87388459366199	1.98721441634078e-07	5.5623431560193e-06	7.1907857546225
1961	1961	KANK2	-1.28958962586966	9.01627544041549	-6.52232535458684	1.70222933397277e-07	4.96655157829659e-06	7.17941394988179
1778	1778	AGER	-3.42636244466618	12.3390711565382	-7.28343862703804	2.35721495105381e-07	6.00129327280201e-06	7.13562756784722
2379	2379	SCYL1	1.20329204657286	8.71758654351113	6.79451080491579	2.02381712894449e-07	5.61234472332292e-06	7.11117459242765
58	58	NOP56	0.898988588448729	10.532159625338	6.4586704553919	1.81101391593105e-07	5.2153718059745e-06	7.09441728660429
2306	2306	MAGOHB	0.726872478488458	10.3502697879505	6.44891079505063	1.8654520407787e-07	5.29820255070702e-06	7.06531460169933
691	691	DSP	3.01966230817912	8.74947351076714	6.44720106108402	1.87515682929864e-07	5.29820255070702e-06	7.06021580997308
2888	2888	EIF3L	0.802375164935144	10.1094798208474	6.41698469307502	2.05530307848671e-07	5.64736946795202e-06	6.97008127647512
2239	2239	FAM3C	1.58787915126193	9.55244191323283	6.57062171979	2.2659770915451e-07	6.00129327280201e-06	6.96946150488916
260	260	SNRNP200	0.711087726465605	9.70225098658877	6.41072773380262	2.09472971837249e-07	5.70337773320509e-06	6.95141163849219
2453	2453	PRMT1;PRMT8	0.952508554253267	9.62548814572822	6.40543551535205	2.12867063436894e-07	5.74357527021168e-06	6.935619218886
978	978	BSG	0.891852036697955	9.84917120903618	6.42978194003201	2.24409674164317e-07	6.00095512609045e-06	6.91545993774921
1014	1014	RPS19	0.971949121307201	11.3223935776888	6.37968244847283	2.3018990267898e-07	6.00129327280201e-06	6.85875202888909
792	792	PAICS	1.56374757894078	9.2970011251356	6.40948627128825	2.38448714345055e-07	6.00129327280201e-06	6.85591465633069
2022	2022	CD109	-2.81663016400967	8.75618128292805	-6.73972934585455	2.81082706960299e-07	6.55707089750562e-06	6.85073708317027
282	282	RSL1D1	1.13144449792571	9.56052298732747	6.37598339959428	2.32791936713086e-07	6.00129327280201e-06	6.84770879318618
643	643	VCAN	1.49999412241907	9.70444523948649	6.40632490888041	2.40713754252166e-07	6.00781411654365e-06	6.84663760511246
947	947	RPL9	0.612651645014269	11.0962312820275	6.37009536380285	2.36994933565028e-07	6.00129327280201e-06	6.83012928129838
720	720	DES	-2.73921406743766	10.3085800171123	-6.52471051104334	2.58060083627415e-07	6.22985016642113e-06	6.82736574449656
1368	1368	RPS13	0.615697382804935	11.803674469007	6.369129329505	2.37691759215661e-07	6.00129327280201e-06	6.82724491566247
1259	1259	ALDH18A1	2.36441598589296	9.20972585022323	6.42623068332717	2.58600730827806e-07	6.22985016642113e-06	6.81133004248791
1805	1805	SF3B3	0.723675760217901	10.1075010728397	6.36075098502349	2.43822361927622e-07	6.03510722291925e-06	6.80222735808872
1277	1277	LAMB2	-2.44157604602833	9.97859317641534	-6.38054672299442	2.60010441002551e-07	6.22985016642113e-06	6.76339668146722
2665	2665	DDX21	1.37370876851792	9.3354155779769	6.34635153694822	2.54732553389813e-07	6.22985016642113e-06	6.75922402349268
362	362	ACTL6A;ACTL6B	0.912687460621518	9.4159954731504	6.3631359110365	2.73917458251785e-07	6.5109745036833e-06	6.71984763981459
1246	1246	SEC24C	1.09903639024391	9.42394821214816	6.35722306910696	2.78808745151462e-07	6.55707089750562e-06	6.70248202051892
216	216	DKC1	1.02064029162044	9.82503232867529	6.31241830374625	2.82424756520276e-07	6.55707089750562e-06	6.65785051254226
796	796	NME2	0.748828995099535	12.3392164401477	6.30696615809565	2.87148222238023e-07	6.61545327386829e-06	6.64155832071844
1265	1265	CSE1L	1.2149779146192	9.52284165025735	6.31245599106837	3.61540284791703e-07	8.20312994659963e-06	6.48318729477972
1088	1088	RPS10;NA	0.607099392950882	11.4659277942135	6.24307533392424	3.48789784678824e-07	7.97423973368763e-06	6.45055689018418
1871	1871	LAMA3;LAMA1	-3.57591486190793	9.7217287506785	-6.37122583423053	3.99047858057955e-07	8.98607770589154e-06	6.39855193964323
1887	1887	DPY19L1;DPY19L2	1.3791068679233	8.91291524440322	6.35853657430497	4.77459327437442e-07	1.02877027746413e-05	6.33203948686428
1149	1149	NUP153	1.29670525624381	8.20208228194542	6.59685548959441	4.89157166756114e-07	1.04022064989698e-05	6.3288659689552
2099	2099	NOSTRIN	-1.61822074499374	9.34069209036212	-6.72294848915692	5.32321397615583e-07	1.09199195093606e-05	6.30894983334641
2715	2715	NHP2	1.08856467846682	9.55506897941268	6.32213914884343	4.58915800946777e-07	1.00325023637635e-05	6.25557725642756
1491	1491	PFKP	1.52629036596009	10.0882070584213	6.17431643614001	4.3007445754825e-07	9.5642715792778e-06	6.24484942152722
1554	1554	DHX9	0.582722312207686	11.14422620143	6.1735268938617	4.31110738965777e-07	9.5642715792778e-06	6.24248650189353
896	896	EEF1D	0.749765819946996	10.9260191801661	6.16965176879595	4.36233347829011e-07	9.60675644667565e-06	6.23088888200956
676	676	FABP4;PMP2	-3.54895337566039	9.90425861992698	-7.22863539920337	6.25385417391666e-07	1.26030950265715e-05	6.21368433516085
2224	2224	LMO7	-1.41298941958725	10.2284386525574	-6.1500849968998	4.63047872996234e-07	1.00494810117661e-05	6.17232235929236
2686	2686	ECHDC1	-1.40293392768667	9.99543349620895	-6.12972114360614	4.9271410298495e-07	1.04022064989698e-05	6.11135924303469
1558	1558	LGALS3BP	1.00344124978743	10.2966823632128	6.1294025430778	4.93193096111423e-07	1.04022064989698e-05	6.11040536694605
310	310	SCEL	-2.35315159353916	9.20831456017079	-6.2257624248278	5.29837353294724e-07	1.09199195093606e-05	6.09261422669709
1160	1160	GNAQ	-1.04122632869367	10.4338627672365	-6.10477310874841	5.31672466361159e-07	1.09199195093606e-05	6.03665844306684
2855	2855	CORO1C	-0.895569569652386	10.6198763049831	-6.10437210511572	5.32323288269333e-07	1.09199195093606e-05	6.03545761534975
1288	1288	MARS1	0.73720383162085	9.88971505217333	6.06723548465135	5.9619546783307e-07	1.21469756881636e-05	5.92423461060402
2987	2987	COPG1	1.18544009702985	10.1754531862727	6.05073096517523	6.26998717515579e-07	1.26030950265715e-05	5.87479500820532
1210	1210	LUM	-1.25682543190675	11.8073398551338	-6.02801192961023	6.72029657526813e-07	1.33678681800791e-05	5.80673148352847
1015	1015	RPL3	0.769111561174169	10.9289034860607	6.02706634768897	6.73972652818678e-07	1.33678681800791e-05	5.80389843863937
1467	1467	MPP1	-1.71452189083679	9.08656057070154	-6.10624699824304	7.50146981694145e-07	1.46842497396991e-05	5.75114385043568
673	673	JUP	1.26844614352171	9.61077848682277	5.99995778017317	7.32137779744317e-07	1.44260042785147e-05	5.72267277502158
265	265	PALM	-1.53013848707938	8.71897389599797	-6.69035956879785	1.12822596228644e-06	2.01133140300469e-05	5.64797332535636
1042	1042	IARS1	1.03501113686923	9.8063191983374	5.96956814679705	8.03350385413753e-07	1.56236000280142e-05	5.63160352942041
856	856	EEF1G	0.628383196313482	11.7823368199025	5.96708516763606	8.09467032502733e-07	1.56409920151334e-05	5.6241622197965
1565	1565	NSUN2	1.3390638623984	9.27018001206526	5.99614433795775	8.24409635734806e-07	1.58276080706778e-05	5.61842056521721
647	647	P4HA1	1.76145252632529	9.55913446443321	6.02114779359995	8.55500309591598e-07	1.61146127498543e-05	5.61598440922431
574	574	PARP1	0.768563635023938	10.8936952639287	5.95853299311568	8.3089436786445e-07	1.58505008391976e-05	5.59853142996233
1169	1169	SERPINH1	1.00261346604799	11.5760793238278	5.95619999570774	8.36837761742578e-07	1.58628423823989e-05	5.59153931760087
1039	1039	NAA10;NAA11	1.36354731969471	9.56316438610148	6.00361958756791	9.01123965449623e-07	1.67631445746685e-05	5.58927989752477
212	212	USO1	1.28469981763565	9.60936194815606	5.9734141630909	8.82797861961499e-07	1.65248724785918e-05	5.57227102452081
332	332	SGPL1	1.39856893866108	9.47489527760635	6.08387115878457	1.03181918992477e-06	1.87290816595435e-05	5.55804554756607
1842	1842	LAMA4	-1.30375164799774	9.56948037440569	-5.92469910246247	9.2138799208078e-07	1.70343026930984e-05	5.49712429931587
1344	1344	SEC61A1;SEC61A2	0.70426775846393	10.5645057643778	5.91239327003628	9.56697961307383e-07	1.75785913749424e-05	5.46023876118289
1594	1594	TRAP1	1.55979085877133	9.16862211895978	5.93241954208775	9.98796818264911e-07	1.82402223823379e-05	5.45129944134405
122	122	HMGB3	2.42844261758521	10.7769620275892	6.27199532176958	1.33549888510621e-06	2.31203419704803e-05	5.3660271963041
304	304	SEC31A	0.91502041063422	9.88801608717757	5.87962616173127	1.05747451327369e-06	1.90791335376789e-05	5.36201792949767
949	949	CDH5	-2.08920665141004	9.80512353812693	-6.31090738625413	1.45125146761333e-06	2.44152284202542e-05	5.35545650273857
472	472	RPLP0;NA	0.513676217415505	12.137582581039	5.86286390616962	1.11307268946821e-06	1.99619922452533e-05	5.31177051194269
854	854	TARS1	0.838733420759899	9.96113550675978	5.85035267352791	1.15647126665055e-06	2.04948606131265e-05	5.27426571761056
1705	1705	MLEC	0.78717220111686	10.4616410198482	5.83538324837142	1.21062984918457e-06	2.13284494018106e-05	5.22939177583454
2583	2583	BOLA2	0.875205457541623	9.25088159618813	5.97427012420519	1.40532074898182e-06	2.37792974192121e-05	5.19575814149538
1361	1361	RPS8	0.611130461065995	12.176849739734	5.82291757174796	1.25766370303645e-06	2.20189484555072e-05	5.1920233380383
256	256	SF3B1	0.75605947558547	9.63703683207719	5.82113762406227	1.26452725687721e-06	2.20189484555072e-05	5.18668758898112
1724	1724	RBM39;RBM23	0.606365567785682	10.1061167460952	5.79626960346668	1.36443671453487e-06	2.33901567883395e-05	5.11214142219999
2079	2079	CAND1	0.492426974160043	10.6280185990256	5.79572674938408	1.36670365207326e-06	2.33901567883395e-05	5.11051414407397
2760	2760	RRBP1	0.951964844883271	11.3011625692824	5.78963749996374	1.39239198876783e-06	2.36943977634072e-05	5.09226087915093
790	790	GART	1.22010658783979	8.88470463574682	5.83624247899319	1.48083123092213e-06	2.463938631451e-05	5.07788375263993
391	391	CA1	-2.38674062567074	11.2811871183051	-5.77431138078549	1.45920730792171e-06	2.44152284202542e-05	5.0463197313074
1306	1306	EIF3E	0.529868675908695	9.98307969144836	5.79125419134094	1.52846004765666e-06	2.50771842312774e-05	5.03455544518881
666	666	PKM	0.725377619334557	13.1352318767551	5.76025415816044	1.52330928649659e-06	2.50771842312774e-05	5.00418337418534
1738	1738	GANAB	0.620368420296355	11.2126025198921	5.75812124595411	1.53327882179192e-06	2.50771842312774e-05	4.99779011124614
632	632	ANXA3	-1.80814878079325	11.3444160058627	-5.7565563193525	1.54063502455928e-06	2.50771842312774e-05	4.99309936856066
713	713	GOT1	0.632125408174664	9.85876751965891	5.72843953110599	1.67898805659228e-06	2.71814552945615e-05	4.90882499751323
412	412	APOC1	-1.46659636932357	10.1770852693375	-5.76980766457297	1.80399760696168e-06	2.87392171960119e-05	4.87620187658727
1541	1541	CKAP4	0.980569121738734	10.7364331798404	5.7130386079599	1.75997212270875e-06	2.81980250132755e-05	4.86266711531799
2860	2860	PRPF19	0.684207712379701	9.73419390409922	5.71291990621788	1.76061124456846e-06	2.81980250132755e-05	4.86231136631737
855	855	VARS1	0.734393628900385	10.4945837390496	5.69546980537216	1.85713872247208e-06	2.94292617661582e-05	4.81001530303211
1082	1082	RPL27A	0.835257754266493	11.9096170340738	5.70590015194802	1.97725092707889e-06	3.10045367884883e-05	4.78261016085404
1544	1544	DPT	-1.42751731910766	10.4464095472989	-5.86102527725763	2.18928604234729e-06	3.36058912369263e-05	4.75799113540633
2431	2431	VAT1	-0.77525801203355	11.7015099561291	-5.6772162959015	1.96378061362069e-06	3.09553838831261e-05	4.75531586987252
1827	1827	ELAVL1	0.548877707294587	10.7076618435983	5.67140272652874	1.9990147314918e-06	3.11825475042601e-05	4.7378956510436
2890	2890	RUVBL1	0.530957778031645	10.2675067445293	5.66775742995119	2.021429474906e-06	3.13688149085154e-05	4.72697287859736
2464	2464	TXNDC17	1.68384673004568	10.1590105766311	5.84855109197665	2.26650490082967e-06	3.42837483736609e-05	4.71689522727313
754	754	TPSAB1;TPSAB1;TPSD1;HPN;NA	-2.02576328399474	11.6242769157473	-5.70317015188449	2.1992503113314e-06	3.36058912369263e-05	4.66852936472574
1125	1125	LMAN1	0.87306076933543	10.8934831865243	5.64608235575037	2.15999602151634e-06	3.33463303321723e-05	4.66203023023661
1241	1241	COPA	0.763674884027981	11.2297036667117	5.63093902583488	2.26240376904472e-06	3.42837483736609e-05	4.61666295856029
2706	2706	DDX18	0.975789443155698	9.202826602819	5.8156362898512	2.48369250241432e-06	3.61539304883891e-05	4.60546235322052
2725	2725	DPP3	0.899366166358345	9.73018154683295	5.62418231459952	2.30964915658512e-06	3.47608001204645e-05	4.59642225104594
1310	1310	EIF4A1	0.522888405079078	11.772632655389	5.61636225798356	2.36556256588573e-06	3.53379180996678e-05	4.57299730669152
1620	1620	PSMD2	0.971618468632242	9.55422709365292	5.61552988176541	2.37159316795767e-06	3.53379180996678e-05	4.57050400317603
325	325	IPO7	1.08512127499095	9.79096062703615	5.65245896807885	2.55726275174212e-06	3.66459423036729e-05	4.56947663258036
2196	2196	HM13	1.35434281818935	10.3109802265543	5.66114070915876	2.49207057237679e-06	3.61539304883891e-05	4.56842392644004
687	687	NME1	0.941581544163693	10.7627350277842	5.61353064801506	2.38614056340636e-06	3.53786682544656e-05	4.56451554981516
1054	1054	LRPPRC	1.45326627110967	9.59834658138987	5.61131641522906	2.40235652332457e-06	3.54436344204782e-05	4.55788319441435
2364	2364	GMPPA	0.839120725968259	9.09706792973331	5.62454601524378	2.52734789943299e-06	3.63913796096241e-05	4.5423178369054
1556	1556	GOLGA3	1.37391233447334	8.6935897032815	5.60378223842432	2.45836273824079e-06	3.6092139220741e-05	4.53531666327293
1080	1080	NSF	0.542394456796361	10.6627747522896	5.59845021193278	2.49878584677681e-06	3.61539304883891e-05	4.51934683158826
1028	1028	ARL1	0.976359396091347	9.80821429737084	5.60381042477959	2.69053858528334e-06	3.8372205061541e-05	4.48110542778362
1571	1571	GALNT2	1.91404384832636	8.87724281361696	5.74909665165466	2.98893982963948e-06	4.14999278638163e-05	4.44523167152022
