Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
CAMK2B,,1,0,0,0,0,0,NA
CAMK2D,,1,0,0,0,0,0,-1.932833348168787
CAMK2G,,1,0,0,0,0,0,NA
CAMK4,,1,0,0,0,0,0,NA
CARD16,,1,0,0,0,0,0,NA
CASP1,,1,0,0,0,0,0,NA
CASP1_NLRP3_PYCARD,,1,0,0,0,0,0,NA
CASP3,,1,0,0,0,0,0,NA
CASP5,,1,0,0,0,0,0,NA
CAT,,1,0,0,0,0,0,-0.542023690042926
CBS,,1,0,0,0,0,0,NA
CCN1,,1,0,0,0,0,0,NA
CCNA2,,1,0,0,0,0,0,NA
CCNA2_CDK2,,1,0,0,0,0,0,NA
CCNB1_CDK1,,1,0,0,0,0,0,NA
CCND1,,1,0,0,0,0,0,NA
CCND1_CDK4,,1,0,0,0,0,0,NA
CCNE1,,1,0,0,0,0,0,NA
CD247,,1,0,0,0,0,0,NA
CD28,,1,0,0,0,0,0,NA
CD3D,,1,0,0,0,0,0,NA
CD3E,,1,0,0,0,0,0,NA
CD3G,,1,0,0,0,0,0,NA
CD4,,1,0,0,0,0,0,NA
CD40,,1,0,0,0,0,0,NA
CD40LG,,1,0,0,0,0,0,NA
CD44,P,0,0,1,-1,1,-1,-2.3181802231767383
CD58,,1,0,0,0,0,0,NA
CD80,,1,0,0,0,0,0,NA
CD86,,1,0,0,0,0,0,NA
CD8A,,1,0,0,0,0,0,NA
CD8B,,1,0,0,0,0,0,NA
CDCA8,,1,0,0,0,0,0,NA
CDH1,,1,0,0,0,0,0,-0.5549577852913855
CDK1,,1,0,0,0,0,0,NA
CDK2,,1,0,0,0,0,0,NA
CDK3,,1,0,0,0,0,0,NA
CDK4,,1,0,0,0,0,0,NA
CDK5,,1,0,0,0,0,0,NA
CDK5_CDK5R1,,1,0,0,0,0,0,NA
CDK7,,1,0,0,0,0,0,NA
CDK9,,1,0,0,0,0,0,NA
CDKN1A,,1,0,0,0,0,0,NA
CDKN2A,,1,0,0,0,0,0,NA
CDKN2AIP,,1,0,0,0,0,0,NA
CDS1,,1,0,0,0,0,0,NA
CDX1,,1,0,0,0,0,0,NA
CEACAM7,,1,0,0,0,0,0,NA
CEBPA,,1,0,0,0,0,0,NA
CEBPB,,1,0,0,0,0,0,NA
CEBPE,,1,0,0,0,0,0,NA
CEP43,,1,0,0,0,0,0,NA
CHEK1,,1,0,0,0,0,0,NA
CHEK2,,1,0,0,0,0,0,NA
CHRFAM7A,,1,0,0,0,0,0,NA
CHUK,,1,0,0,0,0,0,NA
CISH,,1,0,0,0,0,0,NA
CIT,,1,0,0,0,0,0,NA
CITED2,,1,0,0,0,0,0,NA
CLK1,,1,0,0,0,0,0,NA
CNTF,,1,0,0,0,0,0,NA
COP1,,1,0,0,0,0,0,NA
COPS5,,1,0,0,0,0,0,-0.6218964671594752
CPT1A,,0,0,1,-1,0,-1,-0.8890463673923061
CPT1B,,1,0,0,0,0,0,NA
CPT1C,,1,0,0,0,0,0,NA
CPT2,,1,0,0,0,0,0,-1.6599465948411074
CPVL,,1,0,0,0,0,0,NA
CR2,,1,0,0,0,0,0,NA
CREB1,,1,0,0,0,0,0,NA
CREB3,,1,0,0,0,0,0,NA
CREB3L1,,1,0,0,0,0,0,NA
CREB3L2,,1,0,0,0,0,0,NA
CREB3L3,,1,0,0,0,0,0,NA
CREB3L4,,1,0,0,0,0,0,NA
CREB5,,1,0,0,0,0,0,NA
CREBBP,,1,0,0,0,0,0,NA
CREBBP_EP300,,1,0,0,0,0,0,NA
CSF1,,1,0,0,0,0,0,NA
CSF1R,,1,0,0,0,0,0,NA
CSF2,,1,0,0,0,0,0,NA
CSF2RB,,1,0,0,0,0,0,NA
CSF3,,1,0,0,0,0,0,NA
CSK,,1,0,0,0,0,0,-1.2496503954973508
CSN1S1,,1,0,0,0,0,0,NA
CSNK1A1,,1,0,0,0,0,0,1.6263222126540298
CSNK1D,,1,0,0,0,0,0,NA
CSNK1E,,1,0,0,0,0,0,NA
CSNK1G1,,1,0,0,0,0,0,NA
CSNK1G2,,1,0,0,0,0,0,NA
CSNK2A1,,1,0,0,0,0,0,0.5308520895024875
CSNK2A2,,1,0,0,0,0,0,-0.35544214312673966
CSNK2B,,1,0,0,0,0,0,NA
CST3,,1,0,0,0,0,0,NA
CTBP1,,1,0,0,0,0,0,NA
CTCF,,1,0,0,0,0,0,NA
CTNNB1,,1,0,0,0,0,0,-0.44501702647418445
CUL1,,1,0,0,0,0,0,-0.4676610595243699
CXCL10,,1,0,0,0,0,0,NA
CXCL12,,1,0,0,0,0,0,NA
CXCL13,,1,0,0,0,0,0,NA
CXCL16,,1,0,0,0,0,0,NA
CXCR4,,1,0,0,0,0,0,NA
DAB2IP,,1,0,0,0,0,0,NA
DAPK1,,1,0,0,0,0,0,NA
DAPK3,,1,0,0,0,0,0,NA
DAXX,,1,0,0,0,0,0,NA
DDB1,,1,0,0,0,0,0,0.37894595064863823
ddeccrn_c,,1,0,0,0,0,0,NA
DDX5,,1,0,0,0,0,0,1.686250682632707
DEK,,1,0,0,0,0,0,0.9538566178701714
DHX9,,1,0,0,0,0,0,1.1782769646749212
DLAT,,1,0,0,0,0,0,-1.2505698363353672
DNAJA3,,1,0,0,0,0,0,NA
DSCAM,,1,0,0,0,0,0,NA
DSCAML1,,1,0,0,0,0,0,NA
DTX1,,1,0,0,0,0,0,NA
DUSP1,,1,0,0,0,0,0,NA
DVL1,,1,0,0,0,0,0,NA
DYRK1B,,1,0,0,0,0,0,NA
DYRK2,,1,0,0,0,0,0,NA
E2F1,,1,0,0,0,0,0,NA
E2F2,,1,0,0,0,0,0,NA
E2F3,,1,0,0,0,0,0,NA
E2F4,,1,0,0,0,0,0,NA
E2F7,,1,0,0,0,0,0,NA
E4F1,,1,0,0,0,0,0,NA
EBI3,,1,0,0,0,0,0,NA
ECT2,,1,0,0,0,0,0,NA
EGF,,1,0,0,0,0,0,NA
EGFR,,1,0,0,0,0,0,NA
EGR1,,1,0,0,0,0,0,NA
EGR2,,1,0,0,0,0,0,NA
EIF2AK2,,1,0,0,0,0,0,-0.46663592833570644
ELANE,,1,0,0,0,0,0,NA
ELAVL1,,1,0,0,0,0,0,1.3648902216397438
ELK1,,1,0,0,0,0,0,NA
ENPEP,,1,0,0,0,0,0,NA
Enzyme1014__LDHA_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHB_reverse,,1,0,0,0,0,0,NA
Enzyme1014__LDHC_reverse,,1,0,0,0,0,0,NA
Enzyme1021900002__SLCO1B1,,1,0,0,0,0,0,NA
Enzyme1022000002__SLCO1B1,,1,0,0,0,0,0,NA
Enzyme1030__AOC3,,0.9142857142857143,0,0.08571428571428572,-0.08571428571428572,0,-0.08571428571428572,NA
Enzyme10371__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme10543__GLS2,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A1,,1,0,0,0,0,0,NA
Enzyme1107__SLC12A2,,1,0,0,0,0,0,NA
Enzyme1256__AOC3,,0.8571428571428571,0,0.14285714285714285,-0.14285714285714285,0,-0.14285714285714285,NA
Enzyme134100003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme134400002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme142300002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme1444__MAOB,,1,0,0,0,0,0,NA
Enzyme1453__CPT2,,1,0,0,0,0,0,NA
Enzyme1453__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme1458__MAOB,,1,0,0,0,0,0,NA
Enzyme154__MAOB,,1,0,0,0,0,0,NA
Enzyme1553__PKLR,,1,0,0,0,0,0,NA
Enzyme16__AOC3,,0.8571428571428571,0,0.14285714285714285,-0.14285714285714285,0,-0.14285714285714285,NA
Enzyme1632__ACAA2_HADHB,,1,0,0,0,0,0,NA
Enzyme16900003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme180600002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181500001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181600001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181700001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181800001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181900001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme181900002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182000001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182100001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182200001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182300001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182400001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme182800001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme183600001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme184700002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme184800001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme211400002__SLCO1B1,,1,0,0,0,0,0,NA
Enzyme213__CPT1A,,0,0,1,-1,0,-1,NA
Enzyme213__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme213__CPT1B,,1,0,0,0,0,0,NA
Enzyme213__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme213__CPT1C,,1,0,0,0,0,0,NA
Enzyme213__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme214__CPT1A,,1,0,0,0,0,0,NA
Enzyme214__CPT1A_reverse,,0,0,1,-1,0,-1,NA
Enzyme214__CPT2,,1,0,0,0,0,0,NA
Enzyme214__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme2346__PKM,,1,0,0,0,0,0,NA
Enzyme2517__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme2517__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme2517__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme2629__ACADVL_HADHA_HADHB,,1,0,0,0,0,0,NA
Enzyme2959__FACOAE160,,1,0,0,0,0,0,NA
Enzyme30600003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme30700003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme31000002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme313__AICDA,,1,0,0,0,0,0,NA
Enzyme34__MAOB,,1,0,0,0,0,0,NA
Enzyme346__AICDA,,1,0,0,0,0,0,NA
Enzyme36__AOC3,,0.8571428571428571,0,0.14285714285714285,-0.14285714285714285,0,-0.14285714285714285,NA
Enzyme36__MAOB,,1,0,0,0,0,0,NA
Enzyme3631__ANPEP,,0.7714285714285716,0,0.22857142857142856,-0.22857142857142856,0,-0.22857142857142856,NA
Enzyme3632__ARG1,,0,1,0,1,0,1,NA
Enzyme3833__PKLR,,1,0,0,0,0,0,NA
Enzyme3833__PKM,,1,0,0,0,0,0,NA
Enzyme4249__ACSL1,,1,0,0,0,0,0,NA
Enzyme4249__ACSL3,,1,0,0,0,0,0,NA
Enzyme4249__ACSL4,,1,0,0,0,0,0,NA
Enzyme4249__ACSL5,,1,0,0,0,0,0,NA
Enzyme4249__ACSL6,,1,0,0,0,0,0,NA
Enzyme4252__ACSL1,,1,0,0,0,0,0,NA
Enzyme4252__ACSL3,,1,0,0,0,0,0,NA
Enzyme4252__ACSL4,,1,0,0,0,0,0,NA
Enzyme4252__ACSL5,,1,0,0,0,0,0,NA
Enzyme4252__ACSL6,,1,0,0,0,0,0,NA
Enzyme4316__AC098591_2,,1,0,0,0,0,0,NA
Enzyme4316__ACOT1,,1,0,0,0,0,0,NA
Enzyme4316__ACOT2,,1,0,0,0,0,0,NA
Enzyme4316__ACOT4,,1,0,0,0,0,0,NA
Enzyme4316__ACOT6,,1,0,0,0,0,0,NA
Enzyme4316__ACOT7,,1,0,0,0,0,0,NA
Enzyme4316__BAAT,,1,0,0,0,0,0,NA
Enzyme4317__AC098591_2,,1,0,0,0,0,0,NA
Enzyme4317__ACOT1,,1,0,0,0,0,0,NA
Enzyme4317__ACOT2,,1,0,0,0,0,0,NA
Enzyme4317__ACOT4,,1,0,0,0,0,0,NA
Enzyme4317__ACOT6,,1,0,0,0,0,0,NA
Enzyme4317__ACOT7,,1,0,0,0,0,0,NA
Enzyme4317__BAAT,,1,0,0,0,0,0,NA
Enzyme4473__HSD3B1,,1,0,0,0,0,0,NA
Enzyme4473__HSD3B2,,1,0,0,0,0,0,NA
Enzyme452200002__SLC22A9,,0,0,1,-1,0,-1,NA
Enzyme4523__CPT2,,1,0,0,0,0,0,NA
Enzyme4523__CPT2_reverse,,0.05714285714285714,0,0.9428571428571427,-0.9428571428571427,0,-0.9428571428571427,NA
Enzyme4523__CRAT_reverse,,0.9428571428571427,0,0.05714285714285714,-0.05714285714285714,0,-0.05714285714285714,NA
Enzyme452400002__SLC22A9,,1,0,0,0,0,0,NA
Enzyme452900002__SLC22A9,,0,0,1,-1,0,-1,NA
Enzyme4604__ACAA2,,1,0,0,0,0,0,NA
Enzyme4604__HADHB,,1,0,0,0,0,0,NA
Enzyme4741__FH,,1,0,0,0,0,0,NA
Enzyme4766__IL4I1,,1,0,0,0,0,0,NA
Enzyme4787__IL4I1,,1,0,0,0,0,0,NA
Enzyme49__MAOB,,1,0,0,0,0,0,NA
Enzyme5477__MAOB,,1,0,0,0,0,0,NA
Enzyme5505__AOC3,,0.8857142857142857,0,0.11428571428571428,-0.11428571428571428,0,-0.11428571428571428,NA
Enzyme5557__ADA,,1,0,0,0,0,0,NA
Enzyme558600003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme5603__ANPEP,,1,0,0,0,0,0,NA
Enzyme575700002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme576000002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme5761__GOT1,,1,0,0,0,0,0,NA
Enzyme5761__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme576200002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme5783__ADA,,1,0,0,0,0,0,NA
Enzyme6088__ACADM,,1,0,0,0,0,0,NA
Enzyme6088__ACADS,,1,0,0,0,0,0,NA
Enzyme6254__PLD2,,1,0,0,0,0,0,NA
Enzyme6285__FASN,,1,0,0,0,0,0,NA
Enzyme629__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL1,,1,0,0,0,0,0,NA
Enzyme630__ACSL3,,1,0,0,0,0,0,NA
Enzyme630__ACSL4,,1,0,0,0,0,0,NA
Enzyme630__ACSL5,,1,0,0,0,0,0,NA
Enzyme6325__FASN,,1,0,0,0,0,0,NA
Enzyme6325__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme6441__CPT1A,,0.6,0,0.4,-0.4,0,-0.4,NA
Enzyme6441__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1B,,1,0,0,0,0,0,NA
Enzyme6441__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme6441__CPT1C,,1,0,0,0,0,0,NA
Enzyme6441__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme6632__SLC27A4,,1,0,0,0,0,0,NA
Enzyme685__FASN,,1,0,0,0,0,0,NA
Enzyme7338__LDHB_LDHA,,1,0,0,0,0,0,NA
Enzyme7548__SHMT1_reverse,,1,0,0,0,0,0,NA
Enzyme7776__AC098591_2,,1,0,0,0,0,0,NA
Enzyme7776__ACOT1,,1,0,0,0,0,0,NA
Enzyme7776__ACOT2,,1,0,0,0,0,0,NA
Enzyme7776__ACOT4,,1,0,0,0,0,0,NA
Enzyme7776__ACOT6,,1,0,0,0,0,0,NA
Enzyme7776__ACOT7,,1,0,0,0,0,0,NA
Enzyme7776__BAAT,,1,0,0,0,0,0,NA
Enzyme7778__AC098591_2,,1,0,0,0,0,0,NA
Enzyme7778__ACOT1,,1,0,0,0,0,0,NA
Enzyme7778__ACOT2,,1,0,0,0,0,0,NA
Enzyme7778__ACOT4,,1,0,0,0,0,0,NA
Enzyme7778__ACOT6,,1,0,0,0,0,0,NA
Enzyme7778__ACOT7,,1,0,0,0,0,0,NA
Enzyme7778__BAAT,,1,0,0,0,0,0,NA
Enzyme8222__SCD,,1,0,0,0,0,0,NA
Enzyme8222__SCD5,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme8232__CPT1B,,1,0,0,0,0,0,NA
Enzyme8232__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8232__CPT1C,,1,0,0,0,0,0,NA
Enzyme8232__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A,,1,0,0,0,0,0,NA
Enzyme8233__CPT1A_reverse,,0.7714285714285716,0,0.22857142857142856,-0.22857142857142856,0,-0.22857142857142856,NA
Enzyme8233__CPT1B,,1,0,0,0,0,0,NA
Enzyme8233__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8233__CPT1C,,1,0,0,0,0,0,NA
Enzyme8233__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8234__CPT2,,1,0,0,0,0,0,NA
Enzyme8234__CPT2_reverse,,1,0,0,0,0,0,NA
Enzyme8234__CRAT_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1A,,0.6285714285714286,0,0.37142857142857144,-0.37142857142857144,0,-0.37142857142857144,NA
Enzyme8235__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1B,,1,0,0,0,0,0,NA
Enzyme8235__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C,,1,0,0,0,0,0,NA
Enzyme8235__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme8236__CPT2,,1,0,0,0,0,0,NA
Enzyme83000002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme919__HSD3B1,,1,0,0,0,0,0,NA
Enzyme9210__MAOB,,1,0,0,0,0,0,NA
Enzyme9211__AOC3,,0.8571428571428571,0,0.14285714285714285,-0.14285714285714285,0,-0.14285714285714285,NA
Enzyme9217__ME1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A1,,1,0,0,0,0,0,NA
Enzyme9272__SLC9A3,,1,0,0,0,0,0,NA
Enzyme9385__MAOB,,1,0,0,0,0,0,NA
Enzyme9425__orphanReacPMTCOAtx_reverse,,1,0,0,0,0,0,NA
Enzyme95100001__SLC12A6,,1,0,0,0,0,0,NA
Enzyme951500003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme951600002__SLC1A5,,1,0,0,0,0,0,NA
Enzyme951600003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme952000003__SLC1A5,,1,0,0,0,0,0,NA
Enzyme952400002__SLC38A2,,1,0,0,0,0,0,NA
Enzyme9681__ALR,,1,0,0,0,0,0,NA
Enzyme9688__PKLR,,1,0,0,0,0,0,NA
Enzyme9690__PKLR,,1,0,0,0,0,0,NA
Enzyme9698__CTH_reverse,,0.22857142857142856,0,0.7714285714285716,-0.7714285714285716,0,-0.7714285714285716,NA
Enzyme9701__CBS,,1,0,0,0,0,0,NA
Enzyme9707__PKLR,,1,0,0,0,0,0,NA
Enzyme9729__PKLR,,1,0,0,0,0,0,NA
Enzyme9775__ACAA2_HADHB,,0,0,1,-1,0,-1,NA
Enzyme9834__orphanReacr0973,,1,0,0,0,0,0,NA
Enzyme9834__orphanReacr0973_reverse,,1,0,0,0,0,0,NA
Enzyme993100002__SLC7A5,,1,0,0,0,0,0,NA
Enzyme993200001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme993500001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme994500001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme994800001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme994900001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995000001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995100001__SLC7A5,,1,0,0,0,0,0,NA
Enzyme995200001__SLC7A5,,1,0,0,0,0,0,NA
EOMES,,1,0,0,0,0,0,NA
EP300,,1,0,0,0,0,0,NA
EPAS1,,1,0,0,0,0,0,NA
EPO,,1,0,0,0,0,0,NA
EPOR,,1,0,0,0,0,0,NA
ERBB4,,1,0,0,0,0,0,NA
ERC1,,1,0,0,0,0,0,-0.21718766935957867
ERCC6,,1,0,0,0,0,0,NA
ERF,,1,0,0,0,0,0,NA
ERG,,1,0,0,0,0,0,NA
ERN1,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ESRRA,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETS2,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
ETV6,,1,0,0,0,0,0,NA
F11R,,1,0,0,0,0,0,1.0808152134677276
F2RL1,,1,0,0,0,0,0,NA
FASN,,1,0,0,0,0,0,-0.5099278007925088
FBXO31,,1,0,0,0,0,0,NA
FBXW7,,1,0,0,0,0,0,NA
FCER1A,,1,0,0,0,0,0,NA
FCER1G,,1,0,0,0,0,0,NA
FDPS,,1,0,0,0,0,0,NA
FER,,1,0,0,0,0,0,NA
FGA,,1,0,0,0,0,0,NA
FGF1,,1,0,0,0,0,0,NA
FGF10,,1,0,0,0,0,0,NA
FGF11,,1,0,0,0,0,0,NA
FGF12,,1,0,0,0,0,0,NA
FGF13,,1,0,0,0,0,0,NA
FGF14,,1,0,0,0,0,0,NA
FGF16,,1,0,0,0,0,0,NA
FGF17,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF19,,1,0,0,0,0,0,NA
FGF2,,0.42857142857142855,0.5714285714285714,0,0.5714285714285714,0,0.5714285714285714,NA
FGF20,,1,0,0,0,0,0,NA
FGF21,,1,0,0,0,0,0,NA
FGF22,,1,0,0,0,0,0,NA
FGF23,,1,0,0,0,0,0,NA
FGF3,,1,0,0,0,0,0,NA
FGF4,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGF6,,1,0,0,0,0,0,NA
FGF7,,1,0,0,0,0,0,NA
FGF8,,1,0,0,0,0,0,NA
FGF9,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FGFR3,,1,0,0,0,0,0,NA
FGFR4,,1,0,0,0,0,0,NA
FGR,,1,0,0,0,0,0,NA
FH,,1,0,0,0,0,0,-1.5553364202536002
FHL1,,1,0,0,0,0,0,-0.23320449848606936
FLI1,,1,0,0,0,0,0,NA
FLII,,1,0,0,0,0,0,-0.5171856907633231
FLT3,,1,0,0,0,0,0,NA
FOS,,1,0,0,0,0,0,NA
FOS_JUN,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXA2,,1,0,0,0,0,0,NA
FOXH1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FOXO4,,1,0,0,0,0,0,NA
FPR1,,1,0,0,0,0,0,NA
FURIN,,1,0,0,0,0,0,NA
FXN,,1,0,0,0,0,0,NA
FYN,,1,0,0,0,0,0,NA
FZD1,,1,0,0,0,0,0,NA
GAB2,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,-0.49560576317023636
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,1,0,0,0,0,0,NA
GATA4,,1,0,0,0,0,0,NA
GFI1,,1,0,0,0,0,0,NA
GH1,,1,0,0,0,0,0,NA
GHR,,1,0,0,0,0,0,NA
GHRL,,1,0,0,0,0,0,NA
GLB1,,1,0,0,0,0,0,-1.0245980356534659
GLI1,,1,0,0,0,0,0,NA
GLI2,,1,0,0,0,0,0,NA
GLS2,,1,0,0,0,0,0,NA
GMPS,,1,0,0,0,0,0,0.6825264598537224
GNL3,,1,0,0,0,0,0,NA
GOT1,,1,0,0,0,0,0,0.35615716513160295
GRB14,,1,0,0,0,0,0,NA
