Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
CASP3,,1,0,0,0,0,0,NA
CASP6,,1,0,0,0,0,0,NA
CASP7,,1,0,0,0,0,0,NA
CASP8,,1,0,0,0,0,0,NA
CASP9,,1,0,0,0,0,0,NA
CAT,,1,0,0,0,0,0,1.3039778107119577
CAV1,,1,0,0,0,0,0,-0.012037260816399898
CCAR2,,1,0,0,0,0,0,0.5312596646562078
CCK,,1,0,0,0,0,0,NA
CCL11,,1,0,0,0,0,0,NA
CCL15,,1,0,0,0,0,0,NA
CCL2,,1,0,0,0,0,0,NA
CCL3,,1,0,0,0,0,0,NA
CCN1,,1,0,0,0,0,0,NA
CCN2,,1,0,0,0,0,0,NA
CCNA2,,1,0,0,0,0,0,NA
CCNA2_CDK2,,1,0,0,0,0,0,NA
CCNB1_CDK1,,1,0,0,0,0,0,NA
CCND1,,1,0,0,0,0,0,NA
CCND1_CDK4,,1,0,0,0,0,0,NA
CCNE1,,1,0,0,0,0,0,NA
CCNT1,,1,0,0,0,0,0,NA
CD247,,1,0,0,0,0,0,NA
CD28,,1,0,0,0,0,0,NA
CD3D,,1,0,0,0,0,0,NA
CD3E,,1,0,0,0,0,0,NA
CD3G,,1,0,0,0,0,0,NA
CD40,,1,0,0,0,0,0,NA
CD40LG,,1,0,0,0,0,0,NA
CD44,,1,0,0,0,0,0,0.4640625141968002
CD58,,1,0,0,0,0,0,NA
CD79A,,1,0,0,0,0,0,NA
CD79B,,1,0,0,0,0,0,NA
CD8A,,1,0,0,0,0,0,NA
CD8B,,1,0,0,0,0,0,NA
CDC25A,,1,0,0,0,0,0,NA
CDC42,,1,0,0,0,0,0,0.7326260496516628
CDCA8,,1,0,0,0,0,0,NA
CDK1,,1,0,0,0,0,0,NA
CDK2,,1,0,0,0,0,0,NA
CDK3,,1,0,0,0,0,0,NA
CDK4,,1,0,0,0,0,0,NA
CDK5,,1,0,0,0,0,0,NA
CDK5_CDK5R1,,1,0,0,0,0,0,NA
CDK6,,1,0,0,0,0,0,NA
CDK7,,1,0,0,0,0,0,NA
CDK9,,1,0,0,0,0,0,NA
CDKN1A,,1,0,0,0,0,0,NA
CDKN2A,,1,0,0,0,0,0,NA
CDKN2AIP,,1,0,0,0,0,0,NA
CDR2,,1,0,0,0,0,0,NA
CDS1,,1,0,0,0,0,0,NA
CDX1,,1,0,0,0,0,0,NA
CDX2,,1,0,0,0,0,0,NA
CEBPA,,1,0,0,0,0,0,NA
CEBPB,,0.8461538461538461,0.15384615384615385,0,0.15384615384615385,0,0.15384615384615385,NA
CEBPE,,1,0,0,0,0,0,NA
CEP43,,1,0,0,0,0,0,NA
CFLAR,,1,0,0,0,0,0,NA
CHEK1,,1,0,0,0,0,0,NA
CHEK2,,1,0,0,0,0,0,NA
CHGA,,1,0,0,0,0,0,NA
CHUK,,1,0,0,0,0,0,NA
CISH,,1,0,0,0,0,0,NA
CITED2,,1,0,0,0,0,0,NA
CLK2,,1,0,0,0,0,0,NA
CLU,,1,0,0,0,0,0,1.3904820179601654
CNBP,,1,0,0,0,0,0,NA
CNR1,,1,0,0,0,0,0,NA
CNTF,,1,0,0,0,0,0,NA
COL1A1,,1,0,0,0,0,0,NA
COP1,,1,0,0,0,0,0,NA
COPS5,,1,0,0,0,0,0,-0.3622230577140582
COPS6,,1,0,0,0,0,0,NA
CPT1A,,0.3846153846153847,0.6153846153846154,0,0.6153846153846154,0,0.6153846153846154,-0.6904508173264791
CPT1B,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
CPT1C,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
CREB1,,1,0,0,0,0,0,NA
CREB3,,1,0,0,0,0,0,NA
CREB3L1,,1,0,0,0,0,0,NA
CREB3L2,,1,0,0,0,0,0,NA
CREB3L3,,1,0,0,0,0,0,NA
CREB3L4,,1,0,0,0,0,0,NA
CREB5,,1,0,0,0,0,0,NA
CREBBP,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
CREBBP_EP300,,1,0,0,0,0,0,NA
CRH,,1,0,0,0,0,0,NA
CRHR1,,1,0,0,0,0,0,NA
CRP,,1,0,0,0,0,0,NA
CRYAB,,1,0,0,0,0,0,NA
CSF1,,1,0,0,0,0,0,NA
CSF2,,1,0,0,0,0,0,NA
CSF2RB,,1,0,0,0,0,0,NA
CSF3,,1,0,0,0,0,0,NA
CSN1S1,,1,0,0,0,0,0,NA
CSNK1A1,,1,0,0,0,0,0,-1.0706382197567237
CSNK1D,,1,0,0,0,0,0,NA
CSNK1E,,1,0,0,0,0,0,NA
CSNK1G1,,1,0,0,0,0,0,NA
CSNK1G2,,1,0,0,0,0,0,NA
CSNK2A1,,1,0,0,0,0,0,0.7815602203201711
CSNK2A2,,1,0,0,0,0,0,1.1841198480911035
CSNK2B,,1,0,0,0,0,0,NA
CTBP1,,1,0,0,0,0,0,NA
CTCF,,1,0,0,0,0,0,NA
CTDSP1,,1,0,0,0,0,0,NA
CTNNB1,,1,0,0,0,0,0,-1.1219306398685425
CTSB,,1,0,0,0,0,0,0.9671740503943966
CUL1,,1,0,0,0,0,0,0.20015449702281346
CUL3,P,0,1,0,1,1,1,1.4345306323898237
CXCL1,,1,0,0,0,0,0,NA
CXCL12,,1,0,0,0,0,0,NA
CXCL2,,1,0,0,0,0,0,NA
CXCR4,,1,0,0,0,0,0,NA
CYCS,,1,0,0,0,0,0,-0.1470555707126812
CYLD,,1,0,0,0,0,0,NA
DAAM1,,1,0,0,0,0,0,NA
DAB2IP,,1,0,0,0,0,0,NA
DACH1,,1,0,0,0,0,0,NA
DAPK1,,1,0,0,0,0,0,NA
DAPK3,,1,0,0,0,0,0,NA
DAXX,,1,0,0,0,0,0,NA
DBI,,1,0,0,0,0,0,1.2439453760545647
DDB1,,1,0,0,0,0,0,-0.11879985715678414
DDC,,0,1,0,1,0,1,NA
ddeccrn_c,,1,0,0,0,0,0,NA
DDR1,,1,0,0,0,0,0,NA
DDX5,,1,0,0,0,0,0,0.6919459350502225
DEK,,1,0,0,0,0,0,0.390521539846334
DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR,,1,0,0,0,0,0,NA
DFFA,,1,0,0,0,0,0,NA
DLAT,,1,0,0,0,0,0,-0.11870510884899788
DLD,,1,0,0,0,0,0,0.03427822361806487
DNAJA1,,1,0,0,0,0,0,-0.4754493580541497
DNAJA3,,1,0,0,0,0,0,NA
DPP4,P,0,1,0,1,1,1,1.7290098471798894
DSCAM,,1,0,0,0,0,0,NA
DSCAML1,,1,0,0,0,0,0,NA
DTX1,,1,0,0,0,0,0,NA
DUSP1,,1,0,0,0,0,0,NA
DUSP10,,1,0,0,0,0,0,NA
DUSP16,,1,0,0,0,0,0,NA
DUSP2,,1,0,0,0,0,0,NA
DUSP3,,1,0,0,0,0,0,0.5210177717568076
DUSP4,,1,0,0,0,0,0,NA
DUSP5,,1,0,0,0,0,0,NA
DUSP6,,1,0,0,0,0,0,NA
DUSP8,,1,0,0,0,0,0,NA
DVL1,,1,0,0,0,0,0,NA
DVL3,,1,0,0,0,0,0,NA
DYRK1B,,1,0,0,0,0,0,NA
DYRK2,,1,0,0,0,0,0,NA
E2F1,,1,0,0,0,0,0,NA
E2F2,,1,0,0,0,0,0,NA
E2F3,,1,0,0,0,0,0,NA
E2F4,,1,0,0,0,0,0,NA
E2F5,,1,0,0,0,0,0,NA
E2F7,,1,0,0,0,0,0,NA
E4F1,,1,0,0,0,0,0,NA
EBI3,,1,0,0,0,0,0,NA
ECT2,,1,0,0,0,0,0,NA
EDN1,,1,0,0,0,0,0,NA
EGF,,1,0,0,0,0,0,NA
EGFR,,1,0,0,0,0,0,NA
EGR1,,1,0,0,0,0,0,NA
EGR2,,1,0,0,0,0,0,NA
EIF2AK2,,1,0,0,0,0,0,0.34609379216597635
EIF4E,,1,0,0,0,0,0,NA
ELANE,,1,0,0,0,0,0,NA
ELAVL1,,1,0,0,0,0,0,0.3991185151377754
ELF1,,1,0,0,0,0,0,NA
ELK1,,1,0,0,0,0,0,NA
EMD,,1,0,0,0,0,0,1.0369182084824327
ENG,,1,0,0,0,0,0,NA
ENO1,,1,0,0,0,0,0,0.8140657987111578
Enzyme1199__TAT_reverse,,1,0,0,0,0,0,NA
Enzyme1431__ALDH9A1,,1,0,0,0,0,0,NA
Enzyme1599__ABAT_reverse,,1,0,0,0,0,0,NA
Enzyme168800002__SLC25A1,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
Enzyme177__SLC1A1_TRANSPORTER2,,1,0,0,0,0,0,NA
Enzyme177__SLC1A2_TRANSPORTER2,,1,0,0,0,0,0,NA
Enzyme177__SLC1A3_TRANSPORTER2,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
Enzyme177__SLC1A6_TRANSPORTER2,,1,0,0,0,0,0,NA
Enzyme220600002__SLC25A1,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
Enzyme220700001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme220800003__SLC25A1,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
Enzyme221500002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme2517__CPT1A_reverse,,1,0,0,0,0,0,NA
Enzyme2517__CPT1B_reverse,,1,0,0,0,0,0,NA
Enzyme2517__CPT1C_reverse,,1,0,0,0,0,0,NA
Enzyme273700002__SLC1A4,,1,0,0,0,0,0,NA
Enzyme3636__GOT1,,1,0,0,0,0,0,NA
Enzyme3636__GOT1_reverse,,0.8461538461538461,0.15384615384615385,0,0.15384615384615385,0,0.15384615384615385,NA
Enzyme3667__CAD,,1,0,0,0,0,0,NA
Enzyme3712__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme3740__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme4249__ACSL1,,1,0,0,0,0,0,NA
Enzyme4249__ACSL3,,1,0,0,0,0,0,NA
Enzyme4249__ACSL4,,1,0,0,0,0,0,NA
Enzyme4249__ACSL5,,1,0,0,0,0,0,NA
Enzyme4249__ACSL6,,1,0,0,0,0,0,NA
Enzyme452200002__SLC22A9,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
Enzyme452200002__SLC25A20,,1,0,0,0,0,0,NA
Enzyme5458__ABAT,,1,0,0,0,0,0,NA
Enzyme5537__ACLY,,1,0,0,0,0,0,NA
Enzyme5580__OGDH_DLD_PDHX_DLST,,1,0,0,0,0,0,NA
Enzyme5635__CAD,,1,0,0,0,0,0,NA
Enzyme5635__CAD_reverse,,0.23076923076923075,0.7692307692307694,0,0.7692307692307694,0,0.7692307692307694,NA
Enzyme5662__BBOX1,,0.8461538461538461,0.15384615384615385,0,0.15384615384615385,0,0.15384615384615385,NA
Enzyme5761__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme616700001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme617500001__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618000002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618100003__SLC25A1,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
Enzyme618400002__SLC25A1,,1,0,0,0,0,0,NA
Enzyme618600002__SLC25A1,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
Enzyme6285__FASN,,1,0,0,0,0,0,NA
Enzyme6285__orphanReacNA,,1,0,0,0,0,0,NA
Enzyme7347__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme7350__TAT_reverse,,1,0,0,0,0,0,NA
Enzyme7575__BCAT1_reverse,,1,0,0,0,0,0,NA
Enzyme7608__IDH1,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A,,1,0,0,0,0,0,NA
Enzyme8232__CPT1A_reverse,,0.3846153846153847,0.6153846153846154,0,0.6153846153846154,0,0.6153846153846154,NA
Enzyme8232__CPT1B,,1,0,0,0,0,0,NA
Enzyme8232__CPT1B_reverse,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
Enzyme8232__CPT1C,,1,0,0,0,0,0,NA
Enzyme8232__CPT1C_reverse,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
Enzyme827300002__DBI,,1,0,0,0,0,0,NA
Enzyme8423__P4HA2,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
Enzyme8424__P4HA2,,1,0,0,0,0,0,NA
Enzyme895__DDC,,0,1,0,1,0,1,NA
Enzyme895__HDC,,1,0,0,0,0,0,NA
Enzyme9060__GLUD1,,1,0,0,0,0,0,NA
Enzyme9061__GLUD1,,1,0,0,0,0,0,NA
Enzyme9155__IDH2,,1,0,0,0,0,0,NA
Enzyme930__IDH1,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2,,1,0,0,0,0,0,NA
Enzyme9562__SUCLG1_SUCLA2_reverse,,0.23076923076923075,0.7692307692307694,0,0.7692307692307694,0,0.7692307692307694,NA
Enzyme9616__TAT,,1,0,0,0,0,0,NA
Enzyme965__GOT1_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS1_reverse,,1,0,0,0,0,0,NA
Enzyme9699__ALAS2_reverse,,1,0,0,0,0,0,NA
Enzyme986100001__SLC25A1,,1,0,0,0,0,0,NA
EP300,,0.7692307692307694,0.23076923076923075,0,0.23076923076923075,0,0.23076923076923075,NA
EP400,,1,0,0,0,0,0,NA
EPAS1,,1,0,0,0,0,0,NA
EPHA3,,1,0,0,0,0,0,NA
EPHA4,,1,0,0,0,0,0,NA
EPHA5,,1,0,0,0,0,0,NA
EPHA6,,1,0,0,0,0,0,NA
EPHA7,,1,0,0,0,0,0,NA
EPHB2,,1,0,0,0,0,0,NA
EPHX1,,1,0,0,0,0,0,0.05502411432151463
EPO,,1,0,0,0,0,0,NA
EPOR,,1,0,0,0,0,0,NA
EPX,,1,0,0,0,0,0,NA
ERBB2,,1,0,0,0,0,0,NA
ERBB3,,1,0,0,0,0,0,NA
ERBB4,,1,0,0,0,0,0,NA
ERBIN,,1,0,0,0,0,0,NA
ERC1,,1,0,0,0,0,0,0.5663022891044815
ERCC2,,1,0,0,0,0,0,NA
ERCC3,,1,0,0,0,0,0,NA
ERCC6,,1,0,0,0,0,0,NA
ERN1,,1,0,0,0,0,0,NA
ERVK_6,,1,0,0,0,0,0,NA
ESR1,,1,0,0,0,0,0,NA
ESRRA,,1,0,0,0,0,0,NA
ETS1,,1,0,0,0,0,0,NA
ETS2,,1,0,0,0,0,0,NA
ETV1,,1,0,0,0,0,0,NA
ETV3,,1,0,0,0,0,0,NA
ETV4,,1,0,0,0,0,0,NA
ETV6,,1,0,0,0,0,0,NA
EZH2,,1,0,0,0,0,0,NA
F11R,,1,0,0,0,0,0,0.03439064188918503
F2R,,1,0,0,0,0,0,NA
F2RL1,,1,0,0,0,0,0,NA
F3,,1,0,0,0,0,0,NA
FADD,,1,0,0,0,0,0,NA
FAF1,,1,0,0,0,0,0,NA
FAS,,1,0,0,0,0,0,NA
FASLG,,1,0,0,0,0,0,NA
FASN,,1,0,0,0,0,0,-0.33938687557372205
FBLN1,,1,0,0,0,0,0,NA
FBXO31,,1,0,0,0,0,0,NA
FBXW7,,1,0,0,0,0,0,NA
FCER1A,,1,0,0,0,0,0,NA
FCER1G,,1,0,0,0,0,0,NA
FCGR2C,,1,0,0,0,0,0,NA
FER,,1,0,0,0,0,0,NA
FGA,,1,0,0,0,0,0,NA
FGF1,,1,0,0,0,0,0,NA
FGF10,,1,0,0,0,0,0,NA
FGF11,,1,0,0,0,0,0,NA
FGF12,,1,0,0,0,0,0,NA
FGF13,,1,0,0,0,0,0,NA
FGF14,,1,0,0,0,0,0,NA
FGF16,,1,0,0,0,0,0,NA
FGF17,,1,0,0,0,0,0,NA
FGF18,,1,0,0,0,0,0,NA
FGF19,,1,0,0,0,0,0,NA
FGF2,,1,0,0,0,0,0,NA
FGF20,,1,0,0,0,0,0,NA
FGF21,,1,0,0,0,0,0,NA
FGF22,,1,0,0,0,0,0,NA
FGF23,,1,0,0,0,0,0,NA
FGF3,,1,0,0,0,0,0,NA
FGF4,,1,0,0,0,0,0,NA
FGF5,,1,0,0,0,0,0,NA
FGF6,,1,0,0,0,0,0,NA
FGF7,,1,0,0,0,0,0,NA
FGF8,,1,0,0,0,0,0,NA
FGF9,,1,0,0,0,0,0,NA
FGFBP1,,1,0,0,0,0,0,NA
FGFR1,,1,0,0,0,0,0,NA
FGFR2,,1,0,0,0,0,0,NA
FGFR3,,1,0,0,0,0,0,NA
FGFR4,,1,0,0,0,0,0,NA
FGR,,1,0,0,0,0,0,NA
FHL1,,1,0,0,0,0,0,0.8178532353278628
FHL2,,1,0,0,0,0,0,NA
FKBP1A,,1,0,0,0,0,0,1.2860397892663016
FKBP4,,1,0,0,0,0,0,-1.0894538438517265
FLI1,,1,0,0,0,0,0,NA
FLII,,1,0,0,0,0,0,-0.7802115344145145
FLT3,,1,0,0,0,0,0,NA
FN1,,1,0,0,0,0,0,0.3995497552944107
FOS,,1,0,0,0,0,0,NA
FOSB,,1,0,0,0,0,0,NA
FOXA1,,1,0,0,0,0,0,NA
FOXA2,,1,0,0,0,0,0,NA
FOXH1,,1,0,0,0,0,0,NA
FOXM1,,1,0,0,0,0,0,NA
FOXO1,,1,0,0,0,0,0,NA
FOXO3,,1,0,0,0,0,0,NA
FOXO4,,1,0,0,0,0,0,NA
FOXP1,,1,0,0,0,0,0,NA
FPR1,,1,0,0,0,0,0,NA
FRK,,1,0,0,0,0,0,NA
FRS2,,1,0,0,0,0,0,NA
FRS3,,1,0,0,0,0,0,NA
FST,,1,0,0,0,0,0,NA
FSTL1,,1,0,0,0,0,0,NA
FTH1,,1,0,0,0,0,0,0.07405210767299526
FUBP1,,1,0,0,0,0,0,1.1090124947432503
FURIN,,1,0,0,0,0,0,NA
FXN,,1,0,0,0,0,0,NA
FYN,,1,0,0,0,0,0,NA
FZD1,,1,0,0,0,0,0,NA
GAB2,,1,0,0,0,0,0,NA
GAK,,1,0,0,0,0,0,NA
GAL,,1,0,0,0,0,0,NA
GAPDH,,1,0,0,0,0,0,0.10744914781149188
GATA1,,1,0,0,0,0,0,NA
GATA2,,1,0,0,0,0,0,NA
GATA3,,1,0,0,0,0,0,NA
GATA4,,1,0,0,0,0,0,NA
GCG,,1,0,0,0,0,0,NA
GCLC,,1,0,0,0,0,0,NA
GDF5,,1,0,0,0,0,0,NA
GDNF,,1,0,0,0,0,0,NA
GFER,,1,0,0,0,0,0,NA
GFPT1,,1,0,0,0,0,0,-0.6262696590276834
GH1,,1,0,0,0,0,0,NA
GHR,,1,0,0,0,0,0,NA
GHRH,,1,0,0,0,0,0,NA
GHRL,,1,0,0,0,0,0,NA
GIT1,,1,0,0,0,0,0,NA
GLI1,,1,0,0,0,0,0,NA
GLI2,,1,0,0,0,0,0,NA
GLMN,,1,0,0,0,0,0,NA
GLP1R,,1,0,0,0,0,0,NA
GLUD1,,1,0,0,0,0,0,-0.48705269568331877
GMFB,,1,0,0,0,0,0,NA
GMPS,,1,0,0,0,0,0,-0.06169457902982865
GNAI1,,1,0,0,0,0,0,NA
GNAI2,,1,0,0,0,0,0,0.30416978092156377
GNAI3,,1,0,0,0,0,0,NA
GNAO1,,1,0,0,0,0,0,NA
GNAZ,,1,0,0,0,0,0,NA
GNG12,,1,0,0,0,0,0,NA
GNGT1,,1,0,0,0,0,0,NA
GNL3,,1,0,0,0,0,0,NA
GOT1,,0.8461538461538461,0.15384615384615385,0,0.15384615384615385,0,0.15384615384615385,-0.04066797982406165
GPR160,,1,0,0,0,0,0,NA
GRB14,,1,0,0,0,0,0,NA
GRB2,,1,0,0,0,0,0,0.2342757222883964
GRIP1,,1,0,0,0,0,0,NA
GRK2,,1,0,0,0,0,0,NA
GRK5,,1,0,0,0,0,0,NA
GSK3A,,1,0,0,0,0,0,NA
GSK3B,,0.923076923076923,0.07692307692307693,0,0.07692307692307693,0,0.07692307692307693,NA
GSN,,1,0,0,0,0,0,1.4245066446541679
GSTP1,,1,0,0,0,0,0,0.6355687626198725
GTF2H1,,1,0,0,0,0,0,NA
GTF2H2,,1,0,0,0,0,0,NA
GTF2H3,,1,0,0,0,0,0,NA
GTF2H4,,1,0,0,0,0,0,NA
GZMB,,1,0,0,0,0,0,NA
H2AX,,1,0,0,0,0,0,NA
HABP4,,1,0,0,0,0,0,NA
HAT1,,1,0,0,0,0,0,NA
HBEGF,,1,0,0,0,0,0,NA
HBP1,,1,0,0,0,0,0,NA
HCK,,1,0,0,0,0,0,NA
HDAC1,,1,0,0,0,0,0,0.37012864868045736
HDAC2,P,0,1,0,1,1,1,1.5456575587673569
HDAC3,P,0,1,0,1,1,1,1.5456575587673569
HDAC4,,1,0,0,0,0,0,NA
HDAC5,,1,0,0,0,0,0,NA
HDAC8,,1,0,0,0,0,0,NA
HDAC9,,1,0,0,0,0,0,NA
HDC,,1,0,0,0,0,0,NA
HECTD4,,1,0,0,0,0,0,NA
HES1,,1,0,0,0,0,0,NA
HGF,,1,0,0,0,0,0,NA
HGS,,1,0,0,0,0,0,NA
